Starling ID,Headwords,Gloss,chosen_abbr,v1_choice,differs_from_v1,enrichment_used,suggestion_1,field_1,score_1,suggestion_2,field_2,score_2,suggestion_3,field_3,score_3
PDR1362,*paḍ-,"to get, to be able; to receive; to feel",PT_GO,EM_PL,YES,yes,PT_GO,"Possession & Trade — to Get, Obtain",0.504,EM_DE,Emotion — to Desire,0.486,PT_SE,Possession & Trade — to Seek,0.418
PDR1363,*pàḍ-,"fight, battle; army",WH_BT,WH_BT,,yes,WH_BT,Warfare & Hunting — Battle (n),0.500,WH_FI,Warfare & Hunting — to Fight,0.480,WH_BA,Warfare & Hunting — Battle-Ax,0.469
PDR1364,*pàḍ-,"pond, tank",PW_LA,PW_LA,,,PW_LA,"Physical World — Lake, Pond",0.673,AN_FI,Animals — Fish (n),0.482,AN_FM,Animals — Fisherman,0.433
PDR1365,*paḍ-,"hasty, sudden",EM_TC,TI_HH,YES,yes,EM_TC,"Emotion — Timid, Cowardly",0.438,TI_HH,"Time — to Hurry, Hasten",0.435,TI_SI,"Time — Soon, Immediately",0.426
PDR1366,*padar_-,to hurry; to prattle,TI_HH,TI_HH,,yes,TI_HH,"Time — to Hurry, Hasten",0.626,TI_DE,Time — to Delay,0.539,TI_SL,Time — Slow (adj),0.464
PDR1367,*pàḍav-,boat,MO_BT,MO_BT,,yes,MO_BT,Motion & Transportation — Boat,0.628,MO_SP,Motion & Transportation — Ship,0.514,MO_SA,Motion & Transportation — to Sail,0.481
PDR1368,*padd-,"moist, damp; distended, inflated",SP_WD,SP_WD,,yes,SP_WD,"Sense Perception — Wet, Damp",0.600,SP_DR,"Sense Perception — Dry, Arid",0.500,PW_RA,Physical World — Rain (n),0.402
PDR1369,*paḍḍ-,woman; child,MK_WO,MK_FS,YES,yes,MK_WO,Mankind — Woman,0.518,MK_FS,Mankind — Female,0.509,MK_MO,Mankind — Mother,0.438
PDR1370,*paḍḍ-,perverse; prostitute,SO_WP,SO_WP,,yes,SO_WP,"Social Relations — Whore, Prostitute",0.326,EM_EJ,"Emotion — Envy, Jealousy",0.275,LJ_AD,Law & Judgment — Adultery,0.270
PDR1371,*paḍḍ-/*bar_-,heifer,AN_HG,AN_HG,,yes,AN_HG,Animals — He-Goat,0.485,AN_CF,Animals — Calf,0.472,AN_OX,"Animals — Ox, Steer",0.455
PDR1372,*pàḍ-i,a measure of capacity,QN_MI,QN_EN,YES,yes,QN_MI,Quantity & Number — Miscellaneous,0.460,QN_CW,Quantity & Number — Other Collective Words,0.425,QN_FU,Quantity & Number — Full,0.424
PDR1373,*pad_-,"1 to pick, pluck 2 a piece",PA_CU,PT_SG,YES,yes,PA_CU,Physical Acts & Materials — to Cut,0.419,PA_SS,"Physical Acts & Materials — Shears, Scissors",0.371,PA_KF,Physical Acts & Materials — Knife (tool),0.335
PDR1374,*paɣ-,"to split, break",PA_SP,PA_SP,,yes,PA_SP,Physical Acts & Materials — to Split,0.532,PA_BK,Physical Acts & Materials — to Break,0.489,PA_TE,Physical Acts & Materials — to Tear,0.472
PDR1375,*paɣal-,day; dawn,TI_DA,TI_DW,YES,yes,TI_DA,Time — Day,0.582,TI_MG,Time — Morning,0.493,TI_YD,Time — Yesterday,0.453
PDR1376,*pai-,"1 boy, child 2 calf",AN_CF,AN_CF,,yes,AN_CF,Animals — Calf,0.571,AN_OX,"Animals — Ox, Steer",0.461,AN_CO,Animals — Cow,0.441
PDR1377,*pai-,"easily, gently, slowly",TI_SI,BP_LC,YES,yes,TI_SI,"Time — Soon, Immediately",0.382,EM_TH,Emotion — Thanks (n),0.322,EM_LO,Emotion — to Love; Love,0.318
PDR1378,*pak-,scab,CA_OI,BP_KI,YES,yes,CA_OI,Clothing & Adornment — Ointment,0.316,CA_TW,Clothing & Adornment — Towel,0.314,PA_FS,"Physical Acts & Materials — to Flay, Skin",0.278
PDR1379,*pal,tooth,BP_TO,BP_TO,,yes,BP_TO,Body Parts & Functions — Tooth,0.617,BP_JW,Body Parts & Functions — Jaw,0.460,BP_BI,Body Parts & Functions — to Bite,0.428
PDR1380,*pàl-,many,QN_MM,QN_MM,,yes,QN_MM,"Quantity & Number — Much, Many",0.527,QN_EN,Quantity & Number — Enough,0.407,QN_MC,"Quantity & Number — Crowd, Multitude",0.404
PDR1381,*paḷ-,"plain, valley",PW_PF,PW_VA,YES,yes,PW_PF,"Physical World — Plain, Field",0.461,AV_PL,Agriculture & Vegetation — to Plow; Plow,0.433,PW_MH,"Physical World — Hill, Mountain",0.424
PDR1382,*paḷ-,village,DF_HU,SO_CI,YES,yes,DF_HU,Dwellings & Furniture — Hut,0.429,SO_CI,"Social Relations — Town, City",0.427,DF_HS,Dwellings & Furniture — House,0.400
PDR1383,*paḷ-,"to shine, glitter",SP_SH,CA_DY,YES,yes,SP_SH,"Sense Perception — to Shine, Glisten",0.522,CA_JW,"Clothing & Adornment — Gem, Jewel",0.513,CA_DY,Clothing & Adornment — to Dye,0.404
PDR1384,*paḷ-,"to cower, crouch",WH_SU,AN_CO,YES,yes,WH_SU,Warfare & Hunting — to Surrender,0.360,WH_RT,Warfare & Hunting — Retreat (n),0.324,EM_TC,"Emotion — Timid, Cowardly",0.323
PDR1385,*Pal-,lizard,AN_SK,AN_SK,,yes,AN_SK,Animals — Snake,0.420,AN_AD,"Animals — Ass, Donkey",0.363,AN_AN,Animals — Animal,0.336
PDR1386,*paḷ- (?),peel,PA_FS,FD_KN,YES,yes,PA_FS,"Physical Acts & Materials — to Flay, Skin",0.350,PA_CU,Physical Acts & Materials — to Cut,0.299,BP_SH,"Body Parts & Functions — Skin, Hide",0.294
PDR1387,*palṇ- (?),jack-fruit,FD_FR,FD_FR,,yes,FD_FR,Food & Drink — Fruit,0.438,FD_PR,Food & Drink — Pear,0.396,FD_AP,Food & Drink — Apple,0.385
PDR1388,*paṇ-,"1 to command, speak 2 to send",LM_ST,SO_CR,YES,yes,LM_ST,"Language & Music — to Speak, Talk",0.390,MO_SE,Motion & Transportation — to Send,0.370,LM_CS,"Language & Music — to Call, Summon",0.358
PDR1389,*paṇ-,to do; to work,PA_WV,PA_WV,,yes,PA_WV,"Physical Acts & Materials — to Work, Toil",0.399,PA_MA,"Physical Acts & Materials — to Do, Make",0.390,FD_CO,Food & Drink — to Cook,0.319
PDR1390,*paṇ-,field; level ground,PW_PF,PW_GS,YES,yes,PW_PF,"Physical World — Plain, Field",0.574,AV_FC,Agriculture & Vegetation — Field for Cultivation,0.430,AV_PL,Agriculture & Vegetation — to Plow; Plow,0.425
PDR1391,*pand-,shed,DF_HU,AN_BA,YES,yes,DF_HU,Dwellings & Furniture — Hut,0.366,DF_YR,"Dwellings & Furniture — Yard, Court",0.352,DF_DG,"Dwellings & Furniture — Door, Gate",0.349
PDR1392,*panḍ-,"skin, bark",PA_FS,CA_CR,YES,yes,PA_FS,"Physical Acts & Materials — to Flay, Skin",0.462,BP_SH,"Body Parts & Functions — Skin, Hide",0.453,CA_FU,Clothing & Adornment — Fur,0.431
PDR1393,*panḍ-,to be tired,EM_DE,BP_SL,YES,yes,EM_DE,Emotion — to Desire,0.368,EM_GR,Emotion — to Groan,0.354,BP_SL,Body Parts & Functions — to Sleep; Sleep,0.354
PDR1394,*pand_-,pig,AN_PI,AN_PI,,yes,AN_PI,Animals — Pig,0.675,AN_BO,Animals — Boar,0.547,AN_SW,Animals — Swine,0.507
PDR1395,*pans-,to divide,SR_DI,QN_HA,YES,yes,SR_DI,Spatial Relations — to Divide,0.491,QN_HA,Quantity & Number — Half,0.419,QN_TF,Quantity & Number — a Third (fraction),0.347
PDR1396,*panǯ-,to be replete,EM_PD,TI_FI,YES,yes,EM_PD,Emotion — Proud,0.340,PT_RE,Possession & Trade — to Restore,0.335,PT_GB,"Possession & Trade — to Return, Give Back",0.334
PDR1397,*paŋ-,to divide; bifurcation,SR_DI,SR_DI,,yes,SR_DI,Spatial Relations — to Divide,0.464,PA_SP,Physical Acts & Materials — to Split,0.357,SR_SE,Spatial Relations — to Separate,0.349
PDR1398,*par-,"to cut, split",PA_CU,PA_CU,,yes,PA_CU,Physical Acts & Materials — to Cut,0.571,PA_SP,Physical Acts & Materials — to Split,0.500,PA_TE,Physical Acts & Materials — to Tear,0.481
PDR1399,*par-,to run,MO_RU,MO_RU,,yes,MO_RU,Motion & Transportation — to Run,0.593,MO_FE,Motion & Transportation — to Flee,0.472,MO_WA,Motion & Transportation — to Walk,0.372
PDR1400,*par-,to shine; dawn,SP_SH,TI_DW,YES,yes,SP_SH,"Sense Perception — to Shine, Glisten",0.494,EM_GL,"Emotion — Fame, Glory",0.363,TI_DW,Time — Dawn,0.351
PDR1401,*par-,to love,EM_LO,EM_LO,,yes,EM_LO,Emotion — to Love; Love,0.617,EM_DE,Emotion — to Desire,0.525,EM_PL,Emotion — to Please,0.472
PDR1402,*par-,"pimple, boil, sore",BP_SS,FD_BO,YES,,BP_SS,Body Parts & Functions — Sick; Sickness,0.384,CA_OI,Clothing & Adornment — Ointment,0.369,BP_CK,Body Parts & Functions — Cheek,0.328
PDR1403,*par-,pebble,PW_SR,AN_PI,YES,yes,PW_SR,"Physical World — Rock, Stone",0.336,PA_NA,"Physical Acts & Materials — Nail, Peg",0.316,PW_SA,"Physical World — Sand, Grit",0.302
PDR1404,*par- (*-r_-?),"to seek, grope",EM_DE,PT_SE,YES,yes,EM_DE,Emotion — to Desire,0.428,PT_SE,Possession & Trade — to Seek,0.426,SP_LO,Sense Perception — to Look,0.396
PDR1405,*par- (?),"to drink, eat",FD_EA,FD_EA,,,FD_EA,Food & Drink — to Eat,0.683,FD_DR,Food & Drink — to Drink,0.672,FD_SU,"Food & Drink — to Suck, Suckle",0.657
PDR1406,*par[a]-,"to praise, bless",RB_BL,RB_BL,,yes,RB_BL,Religion & Beliefs — to Bless,0.653,EM_PR,Emotion — Praise (n),0.449,RB_WO,Religion & Beliefs — to Worship,0.384
PDR1407,*par-anḍ-,frog,AN_PI,AN_SK,YES,yes,AN_PI,Animals — Pig,0.387,AN_SK,Animals — Snake,0.366,AN_AN,Animals — Animal,0.360
PDR1408,*part-,cotton,CA_CO,CA_CO,,yes,CA_CO,Clothing & Adornment — Cotton,0.667,CA_FL,"Clothing & Adornment — Flax, Linen",0.503,CA_WO,Clothing & Adornment — Wool,0.498
PDR1409,*par(u)nd-,a k. of bird of prey,AN_BI,AN_BI,,yes,AN_BI,Animals — Bird,0.467,AN_CK,"Animals — Cock, Rooster",0.372,AN_FL,Animals — Fly (n),0.368
PDR1410,*parup-,"pulse, dal; peas",FD_BN,FD_PE,YES,yes,FD_BN,Food & Drink — Bean,0.324,FD_DI,Food & Drink — Dish,0.277,FD_SG,Food & Drink — Sausage,0.266
PDR1411,*par_-,to scratch,PA_RU,PA_NA,YES,yes,PA_RU,Physical Acts & Materials — to Rub,0.421,PA_CV,Physical Acts & Materials — to Carve,0.396,BP_NA,"Body Parts & Functions — Nail, Claw",0.360
PDR1412,*par_-,garden,AV_GA,AV_GA,,yes,AV_GA,"Agriculture & Vegetation — Garden, Orchard",0.637,AV_PN,"Agriculture & Vegetation — Plant, Herb",0.554,AV_DI,"Agriculture & Vegetation — to Dig, Delve",0.553
PDR1413,*par_-,drum; a measure of capacity,LM_LA,QN_EN,YES,yes,LM_LA,Language & Music — Letter of the Alphabet,0.360,LM_DI,"Language & Music — Glossary, Dictionary",0.341,LM_NA,Language & Music — Name,0.326
PDR1414,*par_-,to speak,LM_ST,LM_ST,,yes,LM_ST,"Language & Music — to Speak, Talk",0.396,MT_CP,"Mind & Thought — Clear, Plain (to the Mind)",0.367,SP_HE,Sense Perception — to Hear,0.351
PDR1415,*paT-,ten,QN_TH,QN_NN,YES,yes,QN_TH,Quantity & Number — Three,0.306,QN_EN,Quantity & Number — Enough,0.300,QN_LF,"Quantity & Number — Few, Little",0.294
PDR1416,*paṬ-,1 to fall 2 to lie down,MO_FA,MO_FA,,yes,MO_FA,Motion & Transportation — to Fall,0.472,SR_LI,"Spatial Relations — to Lie, Recline",0.456,MO_DR,Motion & Transportation — to Drop,0.408
PDR1417,*paT-,to hide,SR_HC,BP_SH,YES,yes,SR_HC,"Spatial Relations — to Hide, Conceal",0.428,MO_FE,Motion & Transportation — to Flee,0.389,BP_SH,"Body Parts & Functions — Skin, Hide",0.366
PDR1418,*pat_-,"to catch, hold",PT_SG,PT_HO,YES,yes,PT_SG,"Possession & Trade — to Grasp, Seize, Take Hold of",0.520,PT_HO,Possession & Trade — to Hold,0.471,PT_KR,"Possession & Trade — to Keep, Retain",0.395
PDR1419,*paṭ-,1 flat 2 place,SR_FL,SR_FL,,yes,SR_FL,Spatial Relations — Flat,0.485,DF_HS,Dwellings & Furniture — House,0.413,DF_RO,Dwellings & Furniture — Room,0.409
PDR1420,*paṭ-,1 beam 2 timber,PW_WD,PW_WD,,yes,PW_WD,"Physical World — Wood, Timber",0.461,PW_TR,"Physical World — Tree, Oak",0.361,PA_BE,Physical Acts & Materials — Beam,0.353
PDR1421,*paṭ-,dwelling; yard,DF_DW,DF_YR,YES,,DF_DW,"Dwellings & Furniture — to Live, Dwell",0.653,DF_HO,Dwellings & Furniture — Home,0.558,DF_HS,Dwellings & Furniture — House,0.552
PDR1422,*paṭ-,palm; instep,BP_TM,CA_GL,YES,yes,BP_TM,Body Parts & Functions — Thumb,0.447,BP_HN,Body Parts & Functions — Hand,0.433,CA_GL,Clothing & Adornment — Glove,0.424
PDR1423,*paṭ-ai,stripe,CA_SK,LM_IN,YES,yes,CA_SK,Clothing & Adornment — Skirt,0.289,CA_CL,Clothing & Adornment — Cloth,0.284,CA_BH,Clothing & Adornment — Brush,0.280
PDR1424,*paṭ-ai,bark (of tree),AV_TR,PW_TR,YES,yes,AV_TR,Agriculture & Vegetation — Tree (generic),0.465,PW_TR,"Physical World — Tree, Oak",0.458,PW_WD,"Physical World — Wood, Timber",0.423
PDR1425,*paẓ-,"to scold, blame",EM_BL,EM_BL,,yes,EM_BL,Emotion — Blame (n),0.563,LJ_AC,Law & Judgment — to Accuse,0.519,EM_FA,"Emotion — Fault, Guilt",0.468
PDR1426,*paẓa-,old,TI_OL,TI_OL,,yes,TI_OL,Time — Old,0.619,TI_AG,Time — Age,0.469,TI_YG,Time — Young,0.379
PDR1427,*paẓ-[k-],rib; side,BP_RI,BP_RI,,yes,BP_RI,Body Parts & Functions — Rib,0.622,BP_BN,Body Parts & Functions — Bone,0.386,BP_LV,Body Parts & Functions — Liver,0.381
PDR1428,"*paẓ-, *paẓ-nd-",to ripen,FD_FR,FD_FR,,yes,FD_FR,Food & Drink — Fruit,0.430,FD_PC,Food & Drink — Peach,0.401,FD_KD,Food & Drink — to Knead,0.400
PDR1429,*pāḍ-,to sing,LM_SG,LM_SG,,yes,LM_SG,Language & Music — to Sing,0.595,LM_ST,"Language & Music — to Speak, Talk",0.437,LM_SC,"Language & Music — to Shout, Cry Out",0.437
PDR1430,*pāḍ-,village,SO_CI,SO_CI,,yes,SO_CI,"Social Relations — Town, City",0.430,DF_HU,Dwellings & Furniture — Hut,0.342,DF_HS,Dwellings & Furniture — House,0.328
PDR1431,*pād- (?),root,AV_RO,AV_RO,,yes,AV_RO,Agriculture & Vegetation — Root,0.476,AV_TR,Agriculture & Vegetation — Tree (generic),0.336,PW_TR,"Physical World — Tree, Oak",0.302
PDR1432,*pād_-,to fly,MO_FY,MO_FY,,yes,MO_FY,Motion & Transportation — to Fly,0.623,AN_FL,Animals — Fly (n),0.513,MO_RU,Motion & Transportation — to Run,0.466
PDR1433,*pāɣ-,to strike,PA_SH,PA_SH,,yes,PA_SH,"Physical Acts & Materials — to Hit, Strike, Beat",0.504,EM_RF,"Emotion — Rage, Fury",0.358,WH_FI,Warfare & Hunting — to Fight,0.321
PDR1434,*pāj-,"to separate, part; to comb",PA_SP,CA_CB,YES,yes,PA_SP,Physical Acts & Materials — to Split,0.428,MO_GA,"Motion & Transportation — to Depart, Go Away",0.382,SR_SE,Spatial Relations — to Separate,0.337
PDR1435,*pāj-,to jump,MO_JL,MO_JL,,yes,MO_JL,"Motion & Transportation — to Jump, Leap",0.657,MO_SW,Motion & Transportation — to Swim,0.401,MO_RL,"Motion & Transportation — to Lift, Raise",0.396
PDR1436,*pāl,milk,FD_MS,FD_MS,,yes,FD_MS,Food & Drink — Milk,0.691,FD_MV,Food & Drink — to Milk,0.650,FD_SU,"Food & Drink — to Suck, Suckle",0.466
PDR1437,*pāl-,portion,QN_HA,QN_HA,,yes,QN_HA,Quantity & Number — Half,0.470,QN_PR,Quantity & Number — Part (n),0.412,QN_WH,Quantity & Number — Whole,0.399
PDR1438,*pāl-,a k. of tree or its flower,AV_TR,AV_TR,,yes,AV_TR,Agriculture & Vegetation — Tree (generic),0.501,AV_FL,Agriculture & Vegetation — Flower,0.441,PW_TR,"Physical World — Tree, Oak",0.432
PDR1439,*pāḷ-,"husk, bark",WH_BA,AN_PU,YES,yes,WH_BA,Warfare & Hunting — Battle-Ax,0.293,AV_PL,Agriculture & Vegetation — to Plow; Plow,0.291,AV_TR,Agriculture & Vegetation — Tree (generic),0.290
PDR1440,*pā̆ḷ-,seedling,AV_SS,AV_SS,,yes,AV_SS,Agriculture & Vegetation — to Sow; Seed,0.455,AV_PN,"Agriculture & Vegetation — Plant, Herb",0.355,AV_FL,Agriculture & Vegetation — Flower,0.353
PDR1441,*pām-,snake,AN_SK,AN_SK,,yes,AN_SK,Animals — Snake,0.649,AN_WR,Animals — Worm,0.394,AN_AN,Animals — Animal,0.347
PDR1442,*pāṇ-,to sing,LM_SG,LM_SG,,yes,LM_SG,Language & Music — to Sing,0.636,LM_ST,"Language & Music — to Speak, Talk",0.479,LM_SC,"Language & Music — to Shout, Cry Out",0.471
PDR1443,*pār-,to grow; to swell,SR_GW,AV_SS,YES,yes,SR_GW,Spatial Relations — to Grow,0.432,AV_SS,Agriculture & Vegetation — to Sow; Seed,0.328,PA_SR,Physical Acts & Materials — to Stretch,0.327
PDR1444,*pār-,spade,AV_SP,AV_SP,,yes,AV_SP,Agriculture & Vegetation — Spade (n),0.433,AV_SH,Agriculture & Vegetation — Shovel (n),0.408,WH_BA,Warfare & Hunting — Battle-Ax,0.320
PDR1445,*pār-,to look at; sight,SP_LO,SP_LO,,,SP_LO,Sense Perception — to Look,0.522,SP_SE,Sense Perception — to See,0.387,SP_SG,"Sense Perception — Sight (obj), Look (obj), Appearance",0.325
PDR1446,*pārp-,child; young,MK_CH,TI_YG,YES,yes,MK_CH,Mankind — Child,0.520,MK_IN,Mankind — Infant,0.455,AN_KI,Animals — Kid,0.429
PDR1447,*pā̆r_-,to spread,PA_SO,PT_LO,YES,yes,PA_SO,"Physical Acts & Materials — to Strew, Spread Out",0.488,PA_SR,Physical Acts & Materials — to Stretch,0.373,MO_CC,"Motion & Transportation — to Creep, Crawl",0.370
PDR1448,*pār_-,brahman,RB_HS,MK_WI,YES,yes,RB_HS,"Religion & Beliefs — Holy, Sacred",0.402,RB_GD,Religion & Beliefs — God,0.402,RB_PR,Religion & Beliefs — Priest,0.372
PDR1449,*pās-,to spread,PA_SO,PT_LO,YES,yes,PA_SO,"Physical Acts & Materials — to Strew, Spread Out",0.501,PA_SR,Physical Acts & Materials — to Stretch,0.385,MO_BG,Motion & Transportation — to Bring,0.354
PDR1450,*pās-,to rot; stale,FD_KD,TI_LS,YES,yes,FD_KD,Food & Drink — to Knead,0.327,BP_ED,"Body Parts & Functions — to Void Excrement; Dung, Excrement",0.325,BP_DD,Body Parts & Functions — to Die; Dead; Death,0.321
PDR1451,*pāT-,"field, garden bed",AV_GA,AV_BA,YES,yes,AV_GA,"Agriculture & Vegetation — Garden, Orchard",0.520,PW_PF,"Physical World — Plain, Field",0.517,AV_PL,Agriculture & Vegetation — to Plow; Plow,0.510
PDR1452,*pāṭ-,"size, extent",SR_SZ,SR_SZ,,yes,SR_SZ,Spatial Relations — Size (n),0.472,SR_XL,"Spatial Relations — Big, Large, Great",0.471,SR_GW,Spatial Relations — to Grow,0.410
PDR1453,*pāv-,"way, road",MO_RA,MO_RA,,yes,MO_RA,Motion & Transportation — Road,0.496,MO_PA,Motion & Transportation — Path,0.457,MO_ST,Motion & Transportation — Street,0.422
PDR1454,*pāv-,pupil; image,MT_PU,MT_PU,,yes,MT_PU,Mind & Thought — Pupil,0.592,BP_EY,Body Parts & Functions — Eye,0.434,BP_EB,Body Parts & Functions — Eyebrow,0.344
PDR1455,*pāvaṭ-,a k. of plant,AV_PN,AV_LE,YES,yes,AV_PN,"Agriculture & Vegetation — Plant, Herb",0.462,AV_FL,Agriculture & Vegetation — Flower,0.399,AV_LE,Agriculture & Vegetation — Leaf,0.396
PDR1456,*pāẓ-,"1 old, deserted 2 ruins",DF_HU,MK_OR,YES,yes,DF_HU,Dwellings & Furniture — Hut,0.347,DF_RF,Dwellings & Furniture — Roof,0.345,WH_FT,Warfare & Hunting — Fortress,0.326
PDR1457,*pāẓ-,a k. of sacral building and nearby territory,SR_WE,SO_RT,YES,,SR_WE,Spatial Relations — West,0.573,SR_EA,Spatial Relations — East,0.548,SR_SO,Spatial Relations — South,0.514
PDR1458,*pedav-,lip,BP_LI,BP_LI,,yes,BP_LI,Body Parts & Functions — Lip,0.675,BP_TG,Body Parts & Functions — Tongue,0.465,BP_MO,Body Parts & Functions — Mouth,0.452
PDR1459,*ped_-,"to pick up, collect",PT_SG,PT_GO,YES,yes,PT_SG,"Possession & Trade — to Grasp, Seize, Take Hold of",0.473,MO_RL,"Motion & Transportation — to Lift, Raise",0.446,PT_PU,Possession & Trade — Purse,0.425
PDR1460,*ped_-,"1 to bear, be born 2 to obtain",BP_BP,AN_BR,YES,yes,BP_BP,Body Parts & Functions — to Beget (of Father),0.522,PT_GO,"Possession & Trade — to Get, Obtain",0.452,BP_BM,Body Parts & Functions — to Bear (of Mother),0.437
PDR1461,*ped_-,"to swell; great, abundant",MO_RL,EM_JG,YES,yes,MO_RL,"Motion & Transportation — to Lift, Raise",0.338,PA_SR,Physical Acts & Materials — to Stretch,0.338,MO_RI,Motion & Transportation — to Rise,0.335
PDR1462,*pein-,"cool, cold",SP_CD,TI_WI,YES,yes,SP_CD,"Sense Perception — Cold, Frigid",0.498,PW_IC,"Physical World — Ice, Frost",0.453,SP_HW,"Sense Perception — Hot, Warm",0.447
PDR1463,*peṇ-,female,MK_FS,MK_FS,,yes,MK_FS,Mankind — Female,0.481,AN_FE,Animals — Female Animal,0.479,MK_MS,Mankind — Male,0.393
PDR1464,*pendj-[ar],name,LM_NA,LM_NA,,yes,LM_NA,Language & Music — Name,0.413,LM_CN,"Language & Music — to Call, Name",0.367,TI_NM,Time — Names of the Months,0.261
PDR1465,*Per-,big,SR_XL,SR_SZ,YES,yes,SR_XL,"Spatial Relations — Big, Large, Great",0.457,BP_SM,"Body Parts & Functions — Strong, Mighty, Powerful",0.260,SR_GW,Spatial Relations — to Grow,0.257
PDR1466,*per-,a k. of bee,AN_BE,AN_BE,,yes,AN_BE,Animals — Bee,0.587,AN_IN,Animals — Insect,0.355,FD_HO,Food & Drink — Honey,0.332
PDR1467,*pera-,husked rice,AV_RI,AV_RI,,yes,AV_RI,Agriculture & Vegetation — Rice,0.434,FD_DI,Food & Drink — Dish,0.413,FD_PT,Food & Drink — Potato,0.372
PDR1468,*per_-,curds,FD_SU,AN_PI,YES,yes,FD_SU,"Food & Drink — to Suck, Suckle",0.340,FD_MV,Food & Drink — to Milk,0.338,FD_MS,Food & Drink — Milk,0.336
PDR1469,*pesaL-,green gram,SP_GR,SP_GR,,yes,SP_GR,Sense Perception — Green,0.448,FD_PE,Food & Drink — Pea,0.391,FD_BN,Food & Drink — Bean,0.361
PDR1470,*peṭ-,"female of animals, birds",AN_FE,AN_FE,,yes,AN_FE,Animals — Female Animal,0.695,AN_MA,Animals — Male Animal,0.516,AN_MR,Animals — Mare,0.502
PDR1471,*peṭ-,"box, chest",MO_CA,BP_FC,YES,yes,MO_CA,"Motion & Transportation — to Bear, Carry",0.382,PT_PU,Possession & Trade — Purse,0.369,PT_TR,Possession & Trade — Treasure,0.363
PDR1472,*Peṭ-,"to place, put",SR_PU,SR_PU,,yes,SR_PU,"Spatial Relations — to Put, Place, Set, Lay",0.593,SR_PL,Spatial Relations — Place,0.418,PT_MK,Possession & Trade — Market (place),0.410
PDR1473,*peẓ(n)- (?),bone,BP_BN,BP_BN,,yes,BP_BN,Body Parts & Functions — Bone,0.599,BP_JW,Body Parts & Functions — Jaw,0.420,BP_RI,Body Parts & Functions — Rib,0.408
PDR1474,*pēd-,"1 folly, ignorance; 2 poor",MT_FS,MT_FS,,yes,MT_FS,"Mind & Thought — Stupid, Foolish",0.454,MT_OB,Mind & Thought — Obscure,0.367,MT_IR,"Mind & Thought — Reason, Intelligence",0.365
PDR1475,*pēḍ-,effeminate,MK_MS,MK_SX,YES,yes,MK_MS,Mankind — Male,0.327,MK_FS,Mankind — Female,0.312,EM_TC,"Emotion — Timid, Cowardly",0.304
PDR1476,*pēd_- (*-r_-),"to pile up, load",MO_RL,TI_HH,YES,yes,MO_RL,"Motion & Transportation — to Lift, Raise",0.473,MO_PS,"Motion & Transportation — to Push, Shove",0.472,MO_CA,"Motion & Transportation — to Bear, Carry",0.431
PDR1477,*pēj-[Vn],1 god 2 fervency,RB_GD,RB_GD,,yes,RB_GD,Religion & Beliefs — God,0.467,RB_HS,"Religion & Beliefs — Holy, Sacred",0.461,RB_DE,Religion & Beliefs — Devil,0.451
PDR1478,*pēḷ-,to defecate,BP_ED,BP_ED,,yes,BP_ED,"Body Parts & Functions — to Void Excrement; Dung, Excrement",0.505,BP_UU,Body Parts & Functions — to Urinate; Urine,0.427,BP_FB,"Body Parts & Functions — to Fart, Break Wind",0.372
PDR1479,*pēn,louse,AN_WR,MK_GM,YES,yes,AN_WR,Animals — Worm,0.313,AN_GE,Animals — Gelding,0.310,AN_IN,Animals — Insect,0.300
PDR1480,*pēṇ-,"to foster, protect",PT_PR,PT_PR,,yes,PT_PR,"Possession & Trade — to Save, Preserve, Keep Safe",0.394,PT_SA,Possession & Trade — Safe (adj),0.366,SO_LT,"Social Relations — to Let, Permit",0.347
