Word,Meaning,Derivates,Etymology,Additional Forms,Additional forms,Dialectal forms,Dialectal forms (1),Dialectal forms (2),Dialectal forms (3),Dialectal forms (4),Miscellaneous,Notes,Notes on correspondences,Number in CVOTGD,Number in DED,Stems,_depth,_error,_page,_record_num,_url
śivva,wood,,Dravidian etymology,,Also Naikrisuvval(pl.) fuel,,,,,,,,,,2600,,1,,,,https://starlingdb.org/cgi-bin/response.cgi?single=1&basename=%2fdata%2fdrav%2fkogaet&text_number=1209&root=config
"danḍ, ḍanḍ",upper arm,,Dravidian etymology,,,,,,,,,,,,3048,,1,,,,https://starlingdb.org/cgi-bin/response.cgi?single=1&basename=%2fdata%2fdrav%2fkogaet&text_number=189&root=config
dhaṛapa,good,,Dravidian etymology,,,,,,,,,,,,3020,,1,,,,https://starlingdb.org/cgi-bin/response.cgi?single=1&basename=%2fdata%2fdrav%2fkogaet&text_number=187&root=config
ḍekka,hoof,,Dravidian etymology,,,,,,,,,,,,2970,,1,,,,https://starlingdb.org/cgi-bin/response.cgi?single=1&basename=%2fdata%2fdrav%2fkogaet&text_number=194&root=config
ḍēkur,a belch,,Dravidian etymology,,,,,,,,,,,,3451,,1,,,,https://starlingdb.org/cgi-bin/response.cgi?single=1&basename=%2fdata%2fdrav%2fkogaet&text_number=198&root=config
"doṛa ""big, elder""",big,,Dravidian etymology,,Also Kolamidoodbig thing; Naikridohonbig,,,,,,,,,,3491,,1,,,,https://starlingdb.org/cgi-bin/response.cgi?single=1&basename=%2fdata%2fdrav%2fkogaet&text_number=215&root=config
"ḍoŋga ""thief""","to steal, thief",,Dravidian etymology,,Also Kolamidoŋgli goṭṭia secret;ḍoŋgathief;ḍoŋgrip-(ḍoŋgript-) to steal; Naikriḍoŋglip-to steal; Parjiḍoŋgalthief,,,,,,,,,,2982,,1,,,,https://starlingdb.org/cgi-bin/response.cgi?single=1&basename=%2fdata%2fdrav%2fkogaet&text_number=217&root=config
ḍoppa,leaf-cup,,Dravidian etymology,,,,,,,,,The nasal cluster is unconfirmed by external data; possibly due to contamination with*gamp-'basket'.,,,2986,,1,,,,https://starlingdb.org/cgi-bin/response.cgi?single=1&basename=%2fdata%2fdrav%2fkogaet&text_number=212&root=config
"dhāv ""distance""",distant,,Dravidian etymology,,,,,,,,,,,,446,,1,,,,https://starlingdb.org/cgi-bin/response.cgi?single=1&basename=%2fdata%2fdrav%2fkogaet&text_number=376&root=config
"negay- ""to fly, rise""",to fly; jump,,Dravidian etymology,,Also Kolaminegap-(negapt-) to make to fly; Naikrinegap-to make to fly or rise,,,,,,,,,,3730,,1,,,,https://starlingdb.org/cgi-bin/response.cgi?single=1&basename=%2fdata%2fdrav%2fkogaet&text_number=819&root=config
elka,rat,,Dravidian etymology,,,,,,,,,,,,833,,1,,,,https://starlingdb.org/cgi-bin/response.cgi?single=1&basename=%2fdata%2fdrav%2fkogaet&text_number=240&root=config
heḍḍ (pl. heḍl),bullock,,Dravidian etymology,,,,,,,,,,,,815,,1,,,,https://starlingdb.org/cgi-bin/response.cgi?single=1&basename=%2fdata%2fdrav%2fkogaet&text_number=230&root=config
"erk- ""to light (fire)""","to light, burn",,Dravidian etymology,,,,,,,,,,,,811,,1,,,,https://starlingdb.org/cgi-bin/response.cgi?single=1&basename=%2fdata%2fdrav%2fkogaet&text_number=250&root=config
erŋg-,to defecate,,Dravidian etymology,,Also Naikieruŋtaexcrement,,,,,,,,,,813,,1,,,,https://starlingdb.org/cgi-bin/response.cgi?single=1&basename=%2fdata%2fdrav%2fkogaet&text_number=254&root=config
"rekka, reppa",wing,,Dravidian etymology,,,,,,,,,,,,2591,,1,,,,https://starlingdb.org/cgi-bin/response.cgi?single=1&basename=%2fdata%2fdrav%2fkogaet&text_number=1111&root=config
"kanḍle reppa ""eyelash""",eyelid,,Dravidian etymology,,,,,,,,,,,,5169,,1,,,,https://starlingdb.org/cgi-bin/response.cgi?single=1&basename=%2fdata%2fdrav%2fkogaet&text_number=1113&root=config
"esar ""hot water in which meal, etc., is boiled or flour is kneaded""",hot water,,Dravidian etymology,,,,,,,,,,,,777,,1,,,,https://starlingdb.org/cgi-bin/response.cgi?single=1&basename=%2fdata%2fdrav%2fkogaet&text_number=255&root=config
ett-,to lift,,Dravidian etymology,,,,,,,,,,,,796,,1,,,,https://starlingdb.org/cgi-bin/response.cgi?single=1&basename=%2fdata%2fdrav%2fkogaet&text_number=256&root=config
eg,leaf,,Dravidian etymology,,,,,,,,,,,,775,,1,,,,https://starlingdb.org/cgi-bin/response.cgi?single=1&basename=%2fdata%2fdrav%2fkogaet&text_number=257&root=config
ēnd- (ēnt-),to dance,,Dravidian etymology,,"Also Naikiēndup-/ēndp-, Parjiētip-(ētit-) to make to dance; Parjienk-to play;enkip-(enkit-) to make to play; Ollariēndiŋ,ēndonḍia dance;endk-to play;endikp-(endikt-) to make to play",,,,,,,,,,895,,1,,,,https://starlingdb.org/cgi-bin/response.cgi?single=1&basename=%2fdata%2fdrav%2fkogaet&text_number=266&root=config
