Word,Meaning,Derivates,Etymology,Additional Forms,Additional forms,Dialectal forms,Dialectal forms (1),Dialectal forms (2),Dialectal forms (3),Dialectal forms (4),Miscellaneous,Notes,Notes on correspondences,Number in CVOTGD,Number in DED,Stems,_depth,_error,_page,_record_num,_url
"bon_g̣e ""to run, flee""",to run,,Dravidian etymology,,"Also KURboŋgtaʔānāto make run, carry about or off with great speed, lose (by death or otherwise); MLTbon_g̣treto cause to run, carry away.",,,,,,,,,,4473,,1,,,,https://starlingdb.org/cgi-bin/response.cgi?single=1&basename=%2fdata%2fdrav%2fndret&text_number=137&root=config
purgu,hair on the body,,Dravidian etymology,,,,,,,,,,,,4358,,1,,,,https://starlingdb.org/cgi-bin/response.cgi?single=1&basename=%2fdata%2fdrav%2fndret&text_number=705&root=config
porsi,sweepings,,Dravidian etymology,,,,,,,,,,,,4316,,1,,,,https://starlingdb.org/cgi-bin/response.cgi?single=1&basename=%2fdata%2fdrav%2fndret&text_number=986&root=config
cāqle,to stretch the legs apart,,Dravidian etymology,,Also  MLTcāqloone who walks with legs stretched apart;cāqltreto cause the legs  to  be stretched apart,,,,,,,,,,2433,,1,,,,https://starlingdb.org/cgi-bin/response.cgi?single=1&basename=%2fdata%2fdrav%2fndret&text_number=163&root=config
cāce,"stone, pebble, rock",,Dravidian etymology,,,,,,,,,,,,2435,,1,,,,https://starlingdb.org/cgi-bin/response.cgi?single=1&basename=%2fdata%2fdrav%2fndret&text_number=158&root=config
"qere ""to thrust in, tuck in""",to insert,,Dravidian etymology,,,,,,,,,,,,2778,,1,,,,https://starlingdb.org/cgi-bin/response.cgi?single=1&basename=%2fdata%2fdrav%2fndret&text_number=762&root=config
"cure ""birdlime, gum""",vegetal sugar; gum; birdlime,,Dravidian etymology,,,,,,,,,,,,2711,,1,,,,https://starlingdb.org/cgi-bin/response.cgi?single=1&basename=%2fdata%2fdrav%2fndret&text_number=212&root=config
cewr,yesterday,,Dravidian etymology,,"Also KURcerontā,certāof yesterday; MLTcewtiyesterday's.",,,,,,,,,,2779,,1,,,,https://starlingdb.org/cgi-bin/response.cgi?single=1&basename=%2fdata%2fdrav%2fndret&text_number=170&root=config
cīpe,to suck,,Dravidian etymology,,,,,,,,,,,,2621,,1,,,,https://starlingdb.org/cgi-bin/response.cgi?single=1&basename=%2fdata%2fdrav%2fndret&text_number=187&root=config
"circe ""to scratch (as a bird with talons)""",to scratch,,Dravidian etymology,,Also MLTcircospurs of a cock.,,,,,,,"Только форма *cīrc- позволяет нам объяснить нерегулярность рефлексов (выпадение -c- в курух и сокращение долготы в малто); впрочем, причиной подобных нерегулярностей может быть очевидная звукоподражательность данного корня).",,,2601,,1,,,,https://starlingdb.org/cgi-bin/response.cgi?single=1&basename=%2fdata%2fdrav%2fndret&text_number=190&root=config
īnje,to blow the nose,,Dravidian etymology,,Also KURī̃jnāto clean the nose;ī̃jrnāto clean one's own nose.,,,,,,,,,,537,,1,,,,https://starlingdb.org/cgi-bin/response.cgi?single=1&basename=%2fdata%2fdrav%2fndret&text_number=315&root=config
"curg̣e ""to ooze out, fall in drops""","to pour, drip",,Dravidian etymology,,Also MLTcurg̣treto tap a tree,,,,,,,,,,2883,,1,,,,https://starlingdb.org/cgi-bin/response.cgi?single=1&basename=%2fdata%2fdrav%2fndret&text_number=213&root=config
cumqe,to kiss,,Dravidian etymology,,Also MLTcumqrēseto sound with the lips in calling animals.,,,,,,,,,,2621,,1,,,,https://starlingdb.org/cgi-bin/response.cgi?single=1&basename=%2fdata%2fdrav%2fndret&text_number=209&root=config
"caṛme ""to wither, be scorched""",flaccid; scorched,,Dravidian etymology,,"Also KURcarmtaʔānāto weaken, debilitate, unnerve.",,,,,,,,,,2301,,1,,,,https://starlingdb.org/cgi-bin/response.cgi?single=1&basename=%2fdata%2fdrav%2fndret&text_number=154&root=config
"caṛ-caṛre ""to crackle (as wood in the fire)""",to slap; to crackle,,Dravidian etymology,,"Also KURcaṭcaṭrnā'to crackle, give forth a series of small explosions (as fire or loud slaps)'",,,,,,,,,,2296,,1,,,,https://starlingdb.org/cgi-bin/response.cgi?single=1&basename=%2fdata%2fdrav%2fndret&text_number=985&root=config
caka,a slice,,Dravidian etymology,,"Also KURcaktaʔānāto cut in slices;ceglāchip, splinter; MLTcakaa slice;cagjeto chop up (as meat).",,,,,,,,,,2748,,1,,,,https://starlingdb.org/cgi-bin/response.cgi?single=1&basename=%2fdata%2fdrav%2fndret&text_number=144&root=config
cicu,fire,,Dravidian etymology,,,,,,,,,,,,1514,,1,,,,https://starlingdb.org/cgi-bin/response.cgi?single=1&basename=%2fdata%2fdrav%2fndret&text_number=173&root=config
cithge,to begin to rain drop by drop,,Dravidian etymology,,,,,,,,,,,,2524,,1,,,,https://starlingdb.org/cgi-bin/response.cgi?single=1&basename=%2fdata%2fdrav%2fndret&text_number=175&root=config
"īme ""white ants""",white ant,,Dravidian etymology,,Also KURīmnāto be deteriorated or destroyed by white ants.,,,,,,,,,,541,,1,,,,https://starlingdb.org/cgi-bin/response.cgi?single=1&basename=%2fdata%2fdrav%2fndret&text_number=314&root=config
cāle,"grove, sacred grove",,Dravidian etymology,,,,,,,,,,,,2891,,1,,,,https://starlingdb.org/cgi-bin/response.cgi?single=1&basename=%2fdata%2fdrav%2fndret&text_number=159&root=config
"dagdagre ""to glitter, shine""",to shine,,Dravidian etymology,,,,,,,,,,,,2998,,1,,,,https://starlingdb.org/cgi-bin/response.cgi?single=1&basename=%2fdata%2fdrav%2fndret&text_number=221&root=config
"tale ""to cut off""","to pull off, cut off",,Dravidian etymology,,"Also KUR (Hahn)talkhnāto sever, separate.",,,,,,,,,,3124,,1,,,,https://starlingdb.org/cgi-bin/response.cgi?single=1&basename=%2fdata%2fdrav%2fndret&text_number=816&root=config
"ḍaṭe ""difficult, hard""",thick; hard,,Dravidian etymology,,,,,,,,,Начальное ḍ- в малто - по ассимиляции со срединным ретрофлексным. На основании нетривиального соответствия курух -ḍy- - малто -ṭ- мы условно постулируем ПСД *-ḍy-.,,,3020,,1,,,,https://starlingdb.org/cgi-bin/response.cgi?single=1&basename=%2fdata%2fdrav%2fndret&text_number=220&root=config
"ḍuḍo ""large-bellied""",stout,,Dravidian etymology,,,,,,,,,,,,3491,,1,,,,https://starlingdb.org/cgi-bin/response.cgi?single=1&basename=%2fdata%2fdrav%2fndret&text_number=925&root=config
dopeli,a small bunch,,Dravidian etymology,,,,,,,,,,,,3322,,1,,,,https://starlingdb.org/cgi-bin/response.cgi?single=1&basename=%2fdata%2fdrav%2fndret&text_number=223&root=config
eṛare,"to keep aloof, get away",,Dravidian etymology,,"Also MLTeṛatreto separate, remove",,,,,,,,,,446,,1,,,,https://starlingdb.org/cgi-bin/response.cgi?single=1&basename=%2fdata%2fdrav%2fndret&text_number=248&root=config
"elqre ""to descend (as the sun)""",to go down,,Dravidian etymology,,,,,,,,,,,,841,,1,,,,https://starlingdb.org/cgi-bin/response.cgi?single=1&basename=%2fdata%2fdrav%2fndret&text_number=233&root=config
"en_ge, en_gre","to remain over, be in excess, be passed over, escape",,Dravidian etymology,,"Also KUReŋgrkāwhat remains over and above, excess, surplus, remainder.",,,,,,,,,,780,,1,,,,https://starlingdb.org/cgi-bin/response.cgi?single=1&basename=%2fdata%2fdrav%2fndret&text_number=260&root=config
"erg̣e, erg̣tre",to go to stool,,Dravidian etymology,,,,,,,,,,,,813,,1,,,,https://starlingdb.org/cgi-bin/response.cgi?single=1&basename=%2fdata%2fdrav%2fndret&text_number=243&root=config
ēṛu,"good, beautiful, in health",,Dravidian etymology,,,,,,,,,,,,848,,1,,,,https://starlingdb.org/cgi-bin/response.cgi?single=1&basename=%2fdata%2fdrav%2fndret&text_number=274&root=config
"ēke ""to go, move""","to walk, go",,Dravidian etymology,,,,,,,,,,,,871,,1,,,,https://starlingdb.org/cgi-bin/response.cgi?single=1&basename=%2fdata%2fdrav%2fndret&text_number=264&root=config
"ēg̣e ""to become cool, be healed""",to cool down,,Dravidian etymology,,Also KURēxrnā(heat of day) abates;ēxtaʔānāto cool (tr.); MLTēg̣treto make cool.,,,,,,,,,,875,,1,,,,https://starlingdb.org/cgi-bin/response.cgi?single=1&basename=%2fdata%2fdrav%2fndret&text_number=270&root=config
ēle,to sing,,Dravidian etymology,,,,,,,,,,,,913,,1,,,,https://starlingdb.org/cgi-bin/response.cgi?single=1&basename=%2fdata%2fdrav%2fndret&text_number=265&root=config
ēnḍr-naqe (Gramm.endr-),to romp with each other,,Dravidian etymology,,,,,,,,,,,,895,,1,,,,https://starlingdb.org/cgi-bin/response.cgi?single=1&basename=%2fdata%2fdrav%2fndret&text_number=268&root=config
"ēre ""to see, behold, observe""",to see,,Dravidian etymology,,"Also KURērtaʔānāto let see, show;ērānakhrnāto look at one another; MLTēryeto peep, spy.",,,,,,,,,,903,,1,,,,https://starlingdb.org/cgi-bin/response.cgi?single=1&basename=%2fdata%2fdrav%2fndret&text_number=272&root=config
geṇḍa,male,,Dravidian etymology,,,,,,,,,If not a borrowing from SDR.,,,1173,,1,,,,https://starlingdb.org/cgi-bin/response.cgi?single=1&basename=%2fdata%2fdrav%2fndret&text_number=284&root=config
"qeḍu ""the legs, the feet""","foot, leg",,Dravidian etymology,,,,,,,,,,,,1943,,1,,,,https://starlingdb.org/cgi-bin/response.cgi?single=1&basename=%2fdata%2fdrav%2fndret&text_number=756&root=config
"qonqe ""to indent, notch, bend the knees slightly in dancing, form the ridge of a thatched roof""",to bend,,Dravidian etymology,,"Also KURkoŋkō,koŋkṛōshaped like a hook, curved, winding;keŋkrnāto be crooked, curviform;keŋkṛō,keŋkō-beŋkōcrooked, curved or shaped like a hook; MLTkokreto stoop down;kokrobent, curly;kon_goriconcave.",,,,,,,,,,2032,,1,,,,https://starlingdb.org/cgi-bin/response.cgi?single=1&basename=%2fdata%2fdrav%2fndret&text_number=780&root=config
qopo,"grasshopper, locust",,Dravidian etymology,,,,,,,,,,,,2113,,1,,,,https://starlingdb.org/cgi-bin/response.cgi?single=1&basename=%2fdata%2fdrav%2fndret&text_number=788&root=config
gutye,to give a blow with the fist,,Dravidian etymology,,,,,,,,,,,,1850,,1,,,,https://starlingdb.org/cgi-bin/response.cgi?single=1&basename=%2fdata%2fdrav%2fndret&text_number=292&root=config
"gunḍi ""dust""","powder, dust",,Dravidian etymology,,"Also KURguṇḍāpowder, flour, fragments, flour made of rice (alsoguṇḍī); MLTkunḍoanything reduced to powder.",,,,,,,,,,1692,,1,,,,https://starlingdb.org/cgi-bin/response.cgi?single=1&basename=%2fdata%2fdrav%2fndret&text_number=289&root=config
konḍa,heart,,Dravidian etymology,,,,,,,,,,,,1693,,1,,,,https://starlingdb.org/cgi-bin/response.cgi?single=1&basename=%2fdata%2fdrav%2fndret&text_number=380&root=config
gun_ṛta,pellet-bow,,Dravidian etymology,,,,,,,,,,,,1727,,1,,,,https://starlingdb.org/cgi-bin/response.cgi?single=1&basename=%2fdata%2fdrav%2fndret&text_number=290&root=config
kurke,to write,,Dravidian etymology,,,,,,,,,,,,1847,,1,,,,https://starlingdb.org/cgi-bin/response.cgi?single=1&basename=%2fdata%2fdrav%2fndret&text_number=403&root=config
ī,this,,Dravidian etymology,,"Also KURībīrīat this moment (previously mentioned);idā,isan,hisanhere;istīfrom here;idimjust at present;idnāthis year;īgetherefore;ijgōin this direction;innūin this direction, by this means,ittrā,hittrāid., hither;iũndā,iū̃rā,iū̃rū,iū̃as nuch or many as;iū̃ŋgēso, therefore;iyyā,hiyyāover here, in this village or country;ennēsuch as this; MLTīw,īwethese objects or circumstances (previously mentioned);ithi,ihin_,inda,in_hihere!;indeki,īnki,īnle,īn_y,in_ylethus;īneto do thus;inohere;inondso much;inonnoby this time;inornow;īṭithis place.",,,,,,,,,,410,,1,,,,https://starlingdb.org/cgi-bin/response.cgi?single=1&basename=%2fdata%2fdrav%2fndret&text_number=311&root=config
"iṛmbe, iṛpe","to tumble, be dashed against",,Dravidian etymology,,,,,,,,,,,,437,,1,,,,https://starlingdb.org/cgi-bin/response.cgi?single=1&basename=%2fdata%2fdrav%2fndret&text_number=307&root=config
"ide ""to plant, erect, build""","to put in; plant, build",,Dravidian etymology,,,,,,,,,,,,462,,1,,,,https://starlingdb.org/cgi-bin/response.cgi?single=1&basename=%2fdata%2fdrav%2fndret&text_number=295&root=config
inqe,to cough,,Dravidian etymology,,"Also MLTinqrēseto force phlegm from the throat, hawk;inq-pūcehiccough.",,,,,,,,,,419,,1,,,,https://starlingdb.org/cgi-bin/response.cgi?single=1&basename=%2fdata%2fdrav%2fndret&text_number=301&root=config
ine,today,,Dravidian etymology,,,,,,,,,,,,410,,1,,,,https://starlingdb.org/cgi-bin/response.cgi?single=1&basename=%2fdata%2fdrav%2fndret&text_number=302&root=config
irg̣re,"to borrow, take a loan",,Dravidian etymology,,,,,,,,,,,,472,,1,,,,https://starlingdb.org/cgi-bin/response.cgi?single=1&basename=%2fdata%2fdrav%2fndret&text_number=306&root=config
iwr,two persons,,Dravidian etymology,,"Also KURirbar,irbarimboth;ē̃ṛ,ēṇḍtwo things; MLT-istwo (things);iwrestitwo by two (persons);-istitwo by two (things)",,,,,,,,,,474,,1,,,,https://starlingdb.org/cgi-bin/response.cgi?single=1&basename=%2fdata%2fdrav%2fndret&text_number=304&root=config
"irce ""to scratch the ground (as fowls do)""",to scratch (the ground),,Dravidian etymology,,,,,,,,,,,,493,,1,,,,https://starlingdb.org/cgi-bin/response.cgi?single=1&basename=%2fdata%2fdrav%2fndret&text_number=305&root=config
"ice ""to take off (as cap or shoes)""","to draw out, take off",,Dravidian etymology,,"Also KURīcnā(īcyas),īsnā(īsyas) to pluck (an ear of Indian corn); MLTic-qoṭeto jerk, shake off;icgreto come off, get loose;īceto louse.",,,,,,,,,,504,,1,,,,https://starlingdb.org/cgi-bin/response.cgi?single=1&basename=%2fdata%2fdrav%2fndret&text_number=312&root=config
"āne ""to think, say, or do thus""",to say,,Dravidian etymology,,,,,,,,,,,,868,,1,,,,https://starlingdb.org/cgi-bin/response.cgi?single=1&basename=%2fdata%2fdrav%2fndret&text_number=64&root=config
"eye (ēc-) ""to tie, bond""",to tie,,Dravidian etymology,,"Also KURhērnāto be tied, be put in bonds, be united together;ēpstring, cord, rope; MLTēpufibres of a wild plant of which cord is made.",,,,,,,Начальное h- в курух неясно.,,,5149,,1,,,,https://starlingdb.org/cgi-bin/response.cgi?single=1&basename=%2fdata%2fdrav%2fndret&text_number=275&root=config
"nēreh ""who/which man""",interr. base,,Dravidian etymology,,"Also KURnē nēwho; MLTnērith/nēth,nērerwhich man, woman, thing.",,,,,,,"One of the three NDR interrogative bases, serving for masc. and fem. forms of the pronoun 'what'; see also *ek-, *endr-.",,,5151,,1,,,,https://starlingdb.org/cgi-bin/response.cgi?single=1&basename=%2fdata%2fdrav%2fndret&text_number=543&root=config
eju,bear,,Dravidian etymology,,,,,,,,,,,,857,,1,,,,https://starlingdb.org/cgi-bin/response.cgi?single=1&basename=%2fdata%2fdrav%2fndret&text_number=230&root=config
ēṛe,she-goat,,Dravidian etymology,,,,,,,,,,,,5152,,1,,,,https://starlingdb.org/cgi-bin/response.cgi?single=1&basename=%2fdata%2fdrav%2fndret&text_number=273&root=config
"qaswe ""to eat greedily, nip off with the teeth""",to eat; to derange the stomach,,Dravidian etymology,,,,,,,,,,,,1097,,1,,,,https://starlingdb.org/cgi-bin/response.cgi?single=1&basename=%2fdata%2fdrav%2fndret&text_number=745&root=config
qaṛqe,"bitter, pungent, highly salted, harsh (fig.), changed to bitterness (of feelings)",,Dravidian etymology,,"Also KURxaṛxnāto affect the palate unpleasantly (as things salted or spiced to excess), be uttered harshly;xaṛxōbile in its vesicle; MLTqāṭareto throb with pain.",,,,,,,,,,1135,,1,,,,https://starlingdb.org/cgi-bin/response.cgi?single=1&basename=%2fdata%2fdrav%2fndret&text_number=741&root=config
gaṭye,to churn,,Dravidian etymology,,,,,,,,,,,,1141,,1,,,,https://starlingdb.org/cgi-bin/response.cgi?single=1&basename=%2fdata%2fdrav%2fndret&text_number=280&root=config
qeqe,"hand, arm",,Dravidian etymology,,,,,,,,,,,,2023,,1,,,,https://starlingdb.org/cgi-bin/response.cgi?single=1&basename=%2fdata%2fdrav%2fndret&text_number=761&root=config
qag̣jre,to expectorate,,Dravidian etymology,,,,,,,,,,,,1079,,1,,,,https://starlingdb.org/cgi-bin/response.cgi?single=1&basename=%2fdata%2fdrav%2fndret&text_number=717&root=config
"qalg̣e ""to disturb (as water)""",to disturb,,Dravidian etymology,,"Also KUR (Grignard)xalxnāto be wet and muddy; MLTqalg̣rodisturbed or muddy; cf. also MLTgālyeto disturb, stir (as water);gālg̣romuddy, disturbed.",,,,,,,,,,1303,,1,,,,https://starlingdb.org/cgi-bin/response.cgi?single=1&basename=%2fdata%2fdrav%2fndret&text_number=725&root=config
qal-qaltre,to shake water or cowries,,Dravidian etymology,,,,,,,,,,,,1302,,1,,,,https://starlingdb.org/cgi-bin/response.cgi?single=1&basename=%2fdata%2fdrav%2fndret&text_number=722&root=config
"qalu ""field on the hills""",field,,Dravidian etymology,,Also KURkhalīthreshing floor (< IA?).,,,,,,,,,,1376,,1,,,,https://starlingdb.org/cgi-bin/response.cgi?single=1&basename=%2fdata%2fdrav%2fndret&text_number=721&root=config
"qale (qaḍ-) ""to rob, steal""",to steal,,Dravidian etymology,,"Also KURxalbtheft;xalbasthief;khaḍḍkātheft, i.e. the thing stolen; MLTqalwethief;qalwitheft;qalwostealthily, secretly.",,,,,,,,,,1372,,1,,,,https://starlingdb.org/cgi-bin/response.cgi?single=1&basename=%2fdata%2fdrav%2fndret&text_number=723&root=config
"qali ""mother's sister""",a k. of female relation,,Dravidian etymology,,Also MLTqalaposister's son;qalapisister's daughter.,,,,,,,,,,1318,,1,,,,https://starlingdb.org/cgi-bin/response.cgi?single=1&basename=%2fdata%2fdrav%2fndret&text_number=724&root=config
"kalge ""to break off a part with the teeth""","to bite, break off",,Dravidian etymology,,Also MLTkalketo bite off.,,,,,,,,,,1315,,1,,,,https://starlingdb.org/cgi-bin/response.cgi?single=1&basename=%2fdata%2fdrav%2fndret&text_number=332&root=config
kanku,"wood, fuel, timber",,Dravidian etymology,,,,,,,,,,,,1165,,1,,,,https://starlingdb.org/cgi-bin/response.cgi?single=1&basename=%2fdata%2fdrav%2fndret&text_number=348&root=config
"qade ""son""","child, son",,Dravidian etymology,,"Also KURxaddasson, boy;xaddarchildren;xadāsmall child, young of animal, small.",,,,,,,,,,1411,,1,,,,https://starlingdb.org/cgi-bin/response.cgi?single=1&basename=%2fdata%2fdrav%2fndret&text_number=719&root=config
qandre,to sleep,,Dravidian etymology,,Also MLTqanqesleep.,,,,,,,,,,1407,,1,,,,https://starlingdb.org/cgi-bin/response.cgi?single=1&basename=%2fdata%2fdrav%2fndret&text_number=731&root=config
"kape ""to touch, meddle""",to cover; to touch,,Dravidian etymology,,"Also KURkappar ērnāto feel, touch.",,,,,,,,,,1225,,1,,,,https://starlingdb.org/cgi-bin/response.cgi?single=1&basename=%2fdata%2fdrav%2fndret&text_number=339&root=config
"kawge ""to curve, bend""",to bend,,Dravidian etymology,,,,,,,,,,,,1344,,1,,,,https://starlingdb.org/cgi-bin/response.cgi?single=1&basename=%2fdata%2fdrav%2fndret&text_number=989&root=config
"qaru ""cartilage, the gums""",cartilage,,Dravidian etymology,,,,,,,,,Anlaut reconstruction unclear.,,,1296,,1,,,,https://starlingdb.org/cgi-bin/response.cgi?single=1&basename=%2fdata%2fdrav%2fndret&text_number=341&root=config
"kawye ""to use vile language""","to roar, shout",,Dravidian etymology,,"Also MLTqāweto speak, whisper or sound (as the leaves of a tree);qāwe-naqeto converse;qawseto jingle, warble, sound (as rushing water).",,,,,,,,,,1341,,1,,,,https://starlingdb.org/cgi-bin/response.cgi?single=1&basename=%2fdata%2fdrav%2fndret&text_number=328&root=config
"qāpe ""to wait for, watch""",to protect; to wait for,,Dravidian etymology,,"Also KURxāpusguardian, keeper, watchman.",,,,,,,,,,1416,,1,,,,https://starlingdb.org/cgi-bin/response.cgi?single=1&basename=%2fdata%2fdrav%2fndret&text_number=748&root=config
qanje,"to bear fruit, be produced (after the manner of a fruit), come forth",,Dravidian etymology,,"Also KURxańjkā,xańjpāfruit, effect, result;xēnāunripe, raw, half-cooked, unboiled (of water), green, verdant, wet; MLTqanjpefruit;qēneraw, green, unripe.",,,,,,,,,,1459,,1,,,,https://starlingdb.org/cgi-bin/response.cgi?single=1&basename=%2fdata%2fdrav%2fndret&text_number=733&root=config
"qāye ""to become dry, wither, become lean, fade""",to dry,,Dravidian etymology,,"Also KURxaixairnāto become quite dry, parched;xaidnā,xaidaʔānāto make dry, desiccate (by exposing to the sun, fire, or the air); (Hahn)xaikādry, dried up, withered; MLTqeyreto be boiled, be hot;qeytreto boil, make hot.",,,,,,,,,,1458,,1,,,,https://starlingdb.org/cgi-bin/response.cgi?single=1&basename=%2fdata%2fdrav%2fndret&text_number=753&root=config
qāqe,crow,,Dravidian etymology,,,,,,,,,,,,1425,,1,,,,https://starlingdb.org/cgi-bin/response.cgi?single=1&basename=%2fdata%2fdrav%2fndret&text_number=749&root=config
kāklare,"to be distressed, be in trouble",,Dravidian etymology,,"Also MLTkākletreto trouble, tease;kākliaffliction, trouble",,,,,,,,,,1424,,1,,,,https://starlingdb.org/cgi-bin/response.cgi?single=1&basename=%2fdata%2fdrav%2fndret&text_number=349&root=config
qēso,red,,Dravidian etymology,,"Also KURxē̃sblood; anger; MLTqēsloreddish;qēsublood;qēsolāreto redden (as the eyes, face, or fruit when ripening).",,,,,,,,,,1931,,1,,,,https://starlingdb.org/cgi-bin/response.cgi?single=1&basename=%2fdata%2fdrav%2fndret&text_number=775&root=config
kiṛu,a young plant,,Dravidian etymology,,,,,,,,,,,,1941,,1,,,,https://starlingdb.org/cgi-bin/response.cgi?single=1&basename=%2fdata%2fdrav%2fndret&text_number=363&root=config
"qaju ""earth, mud""",earth,,Dravidian etymology,,,,,,,,,,,,1958,,1,,,,https://starlingdb.org/cgi-bin/response.cgi?single=1&basename=%2fdata%2fdrav%2fndret&text_number=720&root=config
"qerce ""to scrape""","to rub off, scrape",,Dravidian etymology,,Also MLTqēreto shave;qērtreto be shaved;qērubarber.,,,,,,,,,,1564,,1,,,,https://starlingdb.org/cgi-bin/response.cgi?single=1&basename=%2fdata%2fdrav%2fndret&text_number=763&root=config
qethwu,ear,,Dravidian etymology,,,,,,,,,,,,1977,,1,,,,https://starlingdb.org/cgi-bin/response.cgi?single=1&basename=%2fdata%2fdrav%2fndret&text_number=755&root=config
"kīde ""to lay down""",to lie down,,Dravidian etymology,,,,,,,,,,,,1990,,1,,,,https://starlingdb.org/cgi-bin/response.cgi?single=1&basename=%2fdata%2fdrav%2fndret&text_number=372&root=config
"qēqlu ""the earth, the world, land""",ground,,Dravidian etymology,,,,,,,,,"Инлаутный согласный не определяется (как в курух, так и в малто существует возможность ассимиляции с анлаутным *q-).",,,1993,,1,,,,https://starlingdb.org/cgi-bin/response.cgi?single=1&basename=%2fdata%2fdrav%2fndret&text_number=769&root=config
"qēnde ""to take along with, have with, possess""","to possess, to buy",,Dravidian etymology,,,,,,,,,,,,2001,,1,,,,https://starlingdb.org/cgi-bin/response.cgi?single=1&basename=%2fdata%2fdrav%2fndret&text_number=771&root=config
qerg̣e,to sound,,Dravidian etymology,,,,,,,,,,,,1960,,1,,,,https://starlingdb.org/cgi-bin/response.cgi?single=1&basename=%2fdata%2fdrav%2fndret&text_number=765&root=config
qēri,"tale, fable, legend, riddle",,Dravidian etymology,,,,,,,,,,,,2006,,1,,,,https://starlingdb.org/cgi-bin/response.cgi?single=1&basename=%2fdata%2fdrav%2fndret&text_number=774&root=config
qasru,"neck, shoulders",,Dravidian etymology,,,,,,,,,,,,1996,,1,,,,https://starlingdb.org/cgi-bin/response.cgi?single=1&basename=%2fdata%2fdrav%2fndret&text_number=776&root=config
"kise ""to dig out a thorn from the flesh""",to pull out,,Dravidian etymology,,"Also KURkissnāto open and expand the flesh with a needle, etc., e.g. in order to extract a thorn; to goad. KURkiccnāmay not belong here.",,,,,,,,,,1513,,1,,,,https://starlingdb.org/cgi-bin/response.cgi?single=1&basename=%2fdata%2fdrav%2fndret&text_number=364&root=config
kinḍe,to cut flesh or fruit,,Dravidian etymology,,,,,,,,,,,,1542,,1,,,,https://starlingdb.org/cgi-bin/response.cgi?single=1&basename=%2fdata%2fdrav%2fndret&text_number=360&root=config
kiṭe,"near, nigh",,Dravidian etymology,,Also MLTkitreto approach (witht!),,,,,,,,,,1538,,1,,,,https://starlingdb.org/cgi-bin/response.cgi?single=1&basename=%2fdata%2fdrav%2fndret&text_number=369&root=config
"qothge ""to excite, incline""",to reduce to pulp; to overheat,,Dravidian etymology,,Also KUR (Hahn)xodxnāto burn (tr.) by overheating.,,,,,,,,,,2084,,1,,,,https://starlingdb.org/cgi-bin/response.cgi?single=1&basename=%2fdata%2fdrav%2fndret&text_number=779&root=config
qoṛg̣o,comb of a cock,,Dravidian etymology,,,,,,,,,,,,2049,,1,,,,https://starlingdb.org/cgi-bin/response.cgi?single=1&basename=%2fdata%2fdrav%2fndret&text_number=790&root=config
"qoye ""to reap""","to reap, mow",,Dravidian etymology,,Also MLTqoytreto have the crop reared.,,,,,,,Относительно конечного согласного корня см. примеры.,,,2119,,1,,,,https://starlingdb.org/cgi-bin/response.cgi?single=1&basename=%2fdata%2fdrav%2fndret&text_number=799&root=config
"qolg̣ru ""below, beneath, underneath""",to bend; bent; beneath,,Dravidian etymology,,"Also KURxolkhrnā,xolxrnāto bend the head, bow, stoop; MLTkolgeto curve, bend;kolgrobent, curved.",,,,,,,,,,2136,,1,,,,https://starlingdb.org/cgi-bin/response.cgi?single=1&basename=%2fdata%2fdrav%2fndret&text_number=784&root=config
qoli,tail,,Dravidian etymology,,,,,,,,,,,,2135,,1,,,,https://starlingdb.org/cgi-bin/response.cgi?single=1&basename=%2fdata%2fdrav%2fndret&text_number=782&root=config
"qose ""to be burnt, burn""",to burn,,Dravidian etymology,,"Also KURxosstaʔānāto ignite, cause (fire) to catch; MLTqostreto burn (tr.), inflame.",,,,,,,,,,2042,,1,,,,https://starlingdb.org/cgi-bin/response.cgi?single=1&basename=%2fdata%2fdrav%2fndret&text_number=791&root=config
"qoṭe ""to break, knock, strike""",to break,,Dravidian etymology,,Also KURxoṭrnāto be broken; MLTqoṭreto be broken;qoṭureto knock or dash against.,,,,,,,,,,2063,,1,,,,https://starlingdb.org/cgi-bin/response.cgi?single=1&basename=%2fdata%2fdrav%2fndret&text_number=796&root=config
qoclu,bone,,Dravidian etymology,,,,,,,,,В малто сокращение долготы в результате закрытия слога.,,,2188,,1,,,,https://starlingdb.org/cgi-bin/response.cgi?single=1&basename=%2fdata%2fdrav%2fndret&text_number=800&root=config
kōḍe (koḍya),to lie down,,Dravidian etymology,,Also MLTkoḍeteto lay oneself down,,,,,,,,,,1524,,1,,,,https://starlingdb.org/cgi-bin/response.cgi?single=1&basename=%2fdata%2fdrav%2fndret&text_number=384&root=config
"kōli ""abdomen""","belly, abdomen",,Dravidian etymology,,"Also KURkūlasoffspring, descendant.",,,,,,,,,,2244,,1,,,,https://starlingdb.org/cgi-bin/response.cgi?single=1&basename=%2fdata%2fdrav%2fndret&text_number=410&root=config
"qōro ""infant, Indian corn when green""","leaf, new leaf",,Dravidian etymology,,"Also KURxōrnā(xūryā) to shoot out new leaves;korrāfresh (recently made, prepared, or obtained), pure; MLTqōroceto sprout.",,,,,,,,,,2149,,1,,,,https://starlingdb.org/cgi-bin/response.cgi?single=1&basename=%2fdata%2fdrav%2fndret&text_number=805&root=config
