Word,Meaning,Derivates,Etymology,Additional Forms,Additional forms,Dialectal forms,Dialectal forms (1),Dialectal forms (2),Dialectal forms (3),Dialectal forms (4),Miscellaneous,Notes,Notes on correspondences,Number in CVOTGD,Number in DED,Stems,_depth,_error,_page,_record_num,_url
poṇɵ- (poṇɵy-),to talk in assembly,,South Dravidian etymology,,"Also Todapoṇtspeech, words (in songs)",,,,,,,,,,3887,,2,,,,https://starlingdb.org/cgi-bin/response.cgi?single=1&basename=%2fdata%2fdrav%2fktet&text_number=1073&root=config
poṇy,work,,South Dravidian etymology,,Also Kota fem.paṇc; ?paṇanvil,,,,,,,,,,3884,,2,,,,https://starlingdb.org/cgi-bin/response.cgi?single=1&basename=%2fdata%2fdrav%2fktet&text_number=622&root=config
"pody, (once in a story) pod_y","hog, pig",,South Dravidian etymology,,,,,,,,,,,,4039,,2,,,,https://starlingdb.org/cgi-bin/response.cgi?single=1&basename=%2fdata%2fdrav%2fktet&text_number=610&root=config
part- (party-),to pray,,South Dravidian etymology,,"Also Kotaparkym(obl.parkyt-) vow to a god, prayer; Todaarkym(obl.arkyt-) vow",,,,,,,,,,3951,,2,,,,https://starlingdb.org/cgi-bin/response.cgi?single=1&basename=%2fdata%2fdrav%2fktet&text_number=625&root=config
pašty,wick,,South Dravidian etymology,,,,,,,,,,,,3976,,2,,,,https://starlingdb.org/cgi-bin/response.cgi?single=1&basename=%2fdata%2fdrav%2fktet&text_number=1033&root=config
"paɵ ""bird of prey (including kite, eagle, vulture)""",bird of prey,,South Dravidian etymology,,,,,,,,,,,,3977,,2,,,,https://starlingdb.org/cgi-bin/response.cgi?single=1&basename=%2fdata%2fdrav%2fktet&text_number=607&root=config
par_,drum,,South Dravidian etymology,,Also KotaparnPariah; fem.parc,,,,,,,,,,4032,,2,,,,https://starlingdb.org/cgi-bin/response.cgi?single=1&basename=%2fdata%2fdrav%2fktet&text_number=623&root=config
pot,ten,,South Dravidian etymology,,"Also Kotapad-ten (in 13, 14);padn-ten (in 15-18);pan-ten (in 11-18);patrmbād,potrmbādnineteen;pand_eleven;pon-ten (conservative speech; in 11, 12, 14-18);pod-id. (conservative speech; in 13);po calgten calg measures;-vatten (ivattwenty,nālvatfourty,ayvatfifty,arvatsixty,eḷvatseventy);-batid. (embateighty,tombatninety);-atid. (muatthirty,nālatforty);patatby tens;irvādtwenty;orbādnine;mu pādthirty days;nār pādforty days; Todapon-ten (in 11-13);pāngfourteen;pūjfifteen;pār_sixteen;pāwseventeen;pūṭeighteen;pūṇboɵnineteen;-foɵten (ɨfoɵtwenty,öwfoɵseventy,naɫpoɵforty);-boɵid. (eboɵfifty,ēṇboɵninety);-oɵid. (ar_oɵsixty)",,,,,,,,,,3918,,2,,,,https://starlingdb.org/cgi-bin/response.cgi?single=1&basename=%2fdata%2fdrav%2fktet&text_number=45&root=config
"pat_- (pat_y-) ""to seize, catch, touch, marry (woman), (bull) covers cow""",to catch,,South Dravidian etymology,,"Also Kotapat_,pat_lact of seizing; etc.;at_-(ac-) to seize firmly, persist (in doing);pat-(paty-) to become stuck fast;at-(aty-) to climb; fight;patyconcerning; Todaöt-(öty-) to stick to; climb",,,,,,,"Both Kotapat-andat-seem to be Kannada borrowings. Todaöt-has been inserted here by B&E but is absolutely irregular; semantic contamination with*et-""to raise""???",,,4034,,2,,,,https://starlingdb.org/cgi-bin/response.cgi?single=1&basename=%2fdata%2fdrav%2fktet&text_number=54&root=config
"poṭ ""site of dairy or house""",flat; site,,South Dravidian etymology,,Also Kotapaṭm(obl.paṭt-) ground for house,,,,,,,,,,3878,,2,,,,https://starlingdb.org/cgi-bin/response.cgi?single=1&basename=%2fdata%2fdrav%2fktet&text_number=631&root=config
