Word,Meaning,Derivates,Etymology,Additional Forms,Additional forms,Dialectal forms,Dialectal forms (1),Dialectal forms (2),Dialectal forms (3),Dialectal forms (4),Miscellaneous,Notes,Notes on correspondences,Number in CVOTGD,Number in DED,Stems,_depth,_error,_page,_record_num,_url
"kunṭ- ""to limp""",lame; to limp,,Dravidian etymology,,,,,,,,,,,,1688,,1,,,,https://starlingdb.org/cgi-bin/response.cgi?single=1&basename=%2fdata%2fdrav%2fkogaet&text_number=595&root=config
"kupp kal- ""to gather""","to fill; heap, stack",,Dravidian etymology,,"Also Parjikopp-to be full;kopip-(kopit-) to fill up;kopafull;koppasmall hillock; Ollarikopehill, forest; Gadba_S3kopup-to fill (tr.);koppenfull",,,,,,,"Evidence for two roots here, indeed, confirmed by external data.",,,1731,,1,,,,https://starlingdb.org/cgi-bin/response.cgi?single=1&basename=%2fdata%2fdrav%2fkogaet&text_number=544&root=config
kuppī,hut,,Dravidian etymology,,,,,,,,,,,,1732,,1,,,,https://starlingdb.org/cgi-bin/response.cgi?single=1&basename=%2fdata%2fdrav%2fkogaet&text_number=597&root=config
"simūd ""nasal discharge""","pus, snot",,Dravidian etymology,,"Also Kolamisīmpus; Kolami_Kincirmuṛ, Kolami (Pat.)sīmuḍear-wax",,,,,,,,,,1606,,1,,,,https://starlingdb.org/cgi-bin/response.cgi?single=1&basename=%2fdata%2fdrav%2fkogaet&text_number=1149&root=config
maḍiy-,"to lie down, sleep",,Dravidian etymology,,,,,,,,,,,,4652,,1,,,,https://starlingdb.org/cgi-bin/response.cgi?single=1&basename=%2fdata%2fdrav%2fkogaet&text_number=638&root=config
"maguḷ-, magūl-, magḍ-",to vomit,,Dravidian etymology,,,,,,,,,,,,4617,,1,,,,https://starlingdb.org/cgi-bin/response.cgi?single=1&basename=%2fdata%2fdrav%2fkogaet&text_number=642&root=config
maŋ-,to sleep,,Dravidian etymology,,Also Naikimaŋgup-to make to sleep,,,,,,,,,,4735,,1,,,,https://starlingdb.org/cgi-bin/response.cgi?single=1&basename=%2fdata%2fdrav%2fkogaet&text_number=681&root=config
"malāy- ""to return, roam""",to return,,Dravidian etymology,,Also (?) Gadba_S3maṇ-(maṇḍ-) to turn back (intr.);maṇp-(maṇup-) id. (tr.),,,,,,,,,,4734,,1,,,,https://starlingdb.org/cgi-bin/response.cgi?single=1&basename=%2fdata%2fdrav%2fkogaet&text_number=646&root=config
"mandī ""men""",man; herd,,Dravidian etymology,,,,,,,,,,,,4700,,1,,,,https://starlingdb.org/cgi-bin/response.cgi?single=1&basename=%2fdata%2fdrav%2fkogaet&text_number=653&root=config
mand,medicine,,Dravidian etymology,,,,,,,,,,,,4719,,1,,,,https://starlingdb.org/cgi-bin/response.cgi?single=1&basename=%2fdata%2fdrav%2fkogaet&text_number=668&root=config
"marānd ""husband's younger brother""",a k. of relation,,Dravidian etymology,,Also Kolamimarndal(pl.-dasil) mother's brother's daughter; Kolami_SRmarāndāwife's younger sister,,,,,,,,,,4762,,1,,,,https://starlingdb.org/cgi-bin/response.cgi?single=1&basename=%2fdata%2fdrav%2fkogaet&text_number=660&root=config
māg,deer,,Dravidian etymology,,,,,,,,,,,,4780,,1,,,,https://starlingdb.org/cgi-bin/response.cgi?single=1&basename=%2fdata%2fdrav%2fkogaet&text_number=684&root=config
"māmḍī ""mango fruit""",mango,,Dravidian etymology,,,,,,,,,,,,4782,,1,,,,https://starlingdb.org/cgi-bin/response.cgi?single=1&basename=%2fdata%2fdrav%2fkogaet&text_number=687&root=config
"mās ""husband""",man,,Dravidian etymology,,"Also Kolami_SRmāsā, Kolami_Kinmācawife; Naikrimāsalwoman; Naikimāsawife",,,,,,,,,,4791,,1,,,,https://starlingdb.org/cgi-bin/response.cgi?single=1&basename=%2fdata%2fdrav%2fkogaet&text_number=682&root=config
"mirŋūḍ ""spark""",to be light,,Dravidian etymology,,"Also Parjimed-to flash (tiger's eye, etc.); Salurmerslightning",,,,,,,,,,5074,,1,,,,https://starlingdb.org/cgi-bin/response.cgi?single=1&basename=%2fdata%2fdrav%2fkogaet&text_number=702&root=config
"meṭṭā ""hill""","hill, mountain",,Dravidian etymology,,,,,,,,,,,,5058,,1,,,,https://starlingdb.org/cgi-bin/response.cgi?single=1&basename=%2fdata%2fdrav%2fkogaet&text_number=704&root=config
miŋ-,to swallow,,Dravidian etymology,,,,,,,,,,,,4866,,1,,,,https://starlingdb.org/cgi-bin/response.cgi?single=1&basename=%2fdata%2fdrav%2fkogaet&text_number=725&root=config
"modda ""log""","stump, trunk",,Dravidian etymology,,Also Kolami_Kinmoddtrunk; Parjimodel keywrist,,,,,,,,,,4951,,1,,,,https://starlingdb.org/cgi-bin/response.cgi?single=1&basename=%2fdata%2fdrav%2fkogaet&text_number=729&root=config
mulke,waist,,Dravidian etymology,,Also Naikrimulkene ḍā̃ḍbackbone,,,,,,,,,,4986,,1,,,,https://starlingdb.org/cgi-bin/response.cgi?single=1&basename=%2fdata%2fdrav%2fkogaet&text_number=754&root=config
"muns- ""to close, cover""",to cover,,Dravidian etymology,,"Also Naikimuyip-to cover oneself, fill up a hole; Parjimuypip-(muypit-) to cover (another);muccashell-covering of the snail",,,,,,,,,,4915,,1,,,,https://starlingdb.org/cgi-bin/response.cgi?single=1&basename=%2fdata%2fdrav%2fkogaet&text_number=786&root=config
muḍsū,knee,,Dravidian etymology,,,,,,,,,,,,4935,,1,,,,https://starlingdb.org/cgi-bin/response.cgi?single=1&basename=%2fdata%2fdrav%2fkogaet&text_number=764&root=config
