Word,Meaning,Derivates,Etymology,Additional Forms,Additional forms,Dialectal forms,Dialectal forms (1),Dialectal forms (2),Dialectal forms (3),Dialectal forms (4),Miscellaneous,Notes,Notes on correspondences,Number in CVOTGD,Number in DED,Stems,_depth,_error,_page,_record_num,_url
kiṭṭu,"to approach, draw near, agree, suit",,Dravidian etymology,,"Alsogiṭṭuto be agreeable or favourable, friendly terms or feelings to exist; (B) suit, agree, match or meet, be met, (teeth) are set, attack, meet with;giṭṭaniinimical, hostile",,,,,,,Probably two dif. roots.,,,1538,,1,,,,https://starlingdb.org/cgi-bin/response.cgi?single=1&basename=%2fdata%2fdrav%2ftelet&text_number=768&root=config
cīlu,"to break (intr.), split, crack, be divided, broken, torn, rent, split",,Dravidian etymology,,"Also [1]cīlucu, [2]cīlcuto split (tr.), break, divide, tear;cīlikaslice, sliver",,,,,,,,,,1622,,1,,,,https://starlingdb.org/cgi-bin/response.cgi?single=1&basename=%2fdata%2fdrav%2ftelet&text_number=804&root=config
cīpu (B),"a comb, part of a bunch of plantains",,Dravidian etymology,,,,,,,,,,,,1610,,1,,,,https://starlingdb.org/cgi-bin/response.cgi?single=1&basename=%2fdata%2fdrav%2ftelet&text_number=800&root=config
kīra (B),"herb, vegetable, greens",,Dravidian etymology,,,,kīre (B),,,,,,,,1617,,1,,,,https://starlingdb.org/cgi-bin/response.cgi?single=1&basename=%2fdata%2fdrav%2ftelet&text_number=802&root=config
cīru,to call,,Dravidian etymology,,Alsocīruḍucalling,,,,,,,,,,1590,,1,,,,https://starlingdb.org/cgi-bin/response.cgi?single=1&basename=%2fdata%2fdrav%2ftelet&text_number=790&root=config
krī-,"lower, below",,Dravidian etymology,,"Also [1]kinda, [2]krindabelow, down; [1]kindu, [2]krinduthe part or region below, past time;krindikidownward; [1]kincu, [2]krincumean, low, base;kīḍupaḍuto be vanquished",,,,,,,,,,1619,,1,,,,https://starlingdb.org/cgi-bin/response.cgi?single=1&basename=%2fdata%2fdrav%2ftelet&text_number=803&root=config
kobbari,kernel of the coconut; pertaining to the coconut,,Dravidian etymology,,"Also [1]kobbari-kāya, [2]kobbera-kāyaa coconut",,kobbera,,,,,,,,2105,,1,,,,https://starlingdb.org/cgi-bin/response.cgi?single=1&basename=%2fdata%2fdrav%2ftelet&text_number=1024&root=config
koḍavali,sickle,,Dravidian etymology,,Alsogōḍi-vaḍuto bend (intr.);gōḍi-veṭṭuid. (tr.);ḍoŋkucurvature;ḍoŋkenaa sort of spear with a bent or curved head,,koḍali (VPK),koḍēli (VPK),koḍvali (VPK),,,,,,2054,,1,,,,https://starlingdb.org/cgi-bin/response.cgi?single=1&basename=%2fdata%2fdrav%2ftelet&text_number=995&root=config
kor_uku,"to bite, gnaw; n. a bite",,Dravidian etymology,,,,,,,,,,,,2164,,1,,,,https://starlingdb.org/cgi-bin/response.cgi?single=1&basename=%2fdata%2fdrav%2ftelet&text_number=1048&root=config
kor_r_alu (pl.),Panicum italicum,,Dravidian etymology,,Alsokor_r_athe cereal yieldingkor_r_alu,,,,,,,,,,2163,,1,,,,https://starlingdb.org/cgi-bin/response.cgi?single=1&basename=%2fdata%2fdrav%2ftelet&text_number=1047&root=config
