Word,Meaning,Derivates,Etymology,Additional Forms,Additional forms,Dialectal forms,Dialectal forms (1),Dialectal forms (2),Dialectal forms (3),Dialectal forms (4),Miscellaneous,Notes,Notes on correspondences,Number in CVOTGD,Number in DED,Stems,_depth,_error,_page,_record_num,_url
"sen ""ear of corn or paddy""",head of paddy,,Dravidian etymology,,,,,,,,,,,,2798,,1,,,,https://starlingdb.org/cgi-bin/response.cgi?single=1&basename=%2fdata%2fdrav%2fkogaet&text_number=169&root=config
sēdel,porcupine,,Dravidian etymology,,,,,,,,,,,,2776,,1,,,,https://starlingdb.org/cgi-bin/response.cgi?single=1&basename=%2fdata%2fdrav%2fkogaet&text_number=1142&root=config
"siriŋ (pl. sirŋil) ""charcoal, cinders""","black, dark",,Dravidian etymology,,"Also Kolami_Kinsindisoot; Ollarisirŋaṭblack, rusty; Ollarisirtalevening",,,,,,,Impossible to determine the initial consonant because of irregular correspondences.,,,2552,,1,,,,https://starlingdb.org/cgi-bin/response.cgi?single=1&basename=%2fdata%2fdrav%2fkogaet&text_number=1205&root=config
"kis taṛkamul ""burning coals""",to burn,,Dravidian etymology,,"Also Kolamitarp-(tarapt-) to light (fire); Naikritarp-to set fire to, kindle; Parjitaṛkip-(taṛkit-) to heat;taṛuranhot",,,,,,,,,,3115,,1,,,,https://starlingdb.org/cgi-bin/response.cgi?single=1&basename=%2fdata%2fdrav%2fkogaet&text_number=1244&root=config
"tals- ""(rat, etc.) to scratch up earth""",to dig,,Dravidian etymology,,,,,,,,,,,,3122,,1,,,,https://starlingdb.org/cgi-bin/response.cgi?single=1&basename=%2fdata%2fdrav%2fkogaet&text_number=1245&root=config
"taṛki ""earring (of females)""",earring,,Dravidian etymology,,,,,,,,,,,,3121,,1,,,,https://starlingdb.org/cgi-bin/response.cgi?single=1&basename=%2fdata%2fdrav%2fkogaet&text_number=1243&root=config
tīg,creeper,,Dravidian etymology,,,,,,,,,,,,3269,,1,,,,https://starlingdb.org/cgi-bin/response.cgi?single=1&basename=%2fdata%2fdrav%2fkogaet&text_number=1292&root=config
"tōy marin ""Ficus glomerata""",ficus,,Dravidian etymology,,,,,,,,,,,,3537,,1,,,,https://starlingdb.org/cgi-bin/response.cgi?single=1&basename=%2fdata%2fdrav%2fkogaet&text_number=1314&root=config
tōnḍ-,to draw water,,Dravidian etymology,,Also Salurtōnṭagarden,,,,,,,,,,3549,,1,,,,https://starlingdb.org/cgi-bin/response.cgi?single=1&basename=%2fdata%2fdrav%2fkogaet&text_number=1310&root=config
umbl-,to urinate,,Dravidian etymology,,"Also Kolamiumbuluḍurine; Naikiumulta,umlenurine; Parjiumlukuḍ,umbulkuḍurine; Poyaumbulkururine",,,,,,,,,,644,,1,,,,https://starlingdb.org/cgi-bin/response.cgi?single=1&basename=%2fdata%2fdrav%2fkogaet&text_number=1359&root=config
unḍa,wheel,,Dravidian etymology,,,,,,,,,,,,664,,1,,,,https://starlingdb.org/cgi-bin/response.cgi?single=1&basename=%2fdata%2fdrav%2fkogaet&text_number=1360&root=config
"ḍuppi ""stag""",deer,,Dravidian etymology,,,,,,,,,It is not excluded that the root should be reconstructed as*ṛup-with a protheticu-in Parji.,,,694,,1,,,,https://starlingdb.org/cgi-bin/response.cgi?single=1&basename=%2fdata%2fdrav%2fkogaet&text_number=1375&root=config
vāl,outside,,Dravidian etymology,,,,,,,,,,,,5354,,1,,,,https://starlingdb.org/cgi-bin/response.cgi?single=1&basename=%2fdata%2fdrav%2fkogaet&text_number=1435&root=config
"vāy ""edge of knife""","mouth, edge",,Dravidian etymology,,Also Kolamiā baythat side or bank,,,,,,,,,,5352,,1,,,,https://starlingdb.org/cgi-bin/response.cgi?single=1&basename=%2fdata%2fdrav%2fkogaet&text_number=1443&root=config
"vārp- (vārt-) ""to strain (water from boiled rice)""",to filter,,Dravidian etymology,,"Also Parjivārp-(vārt-) to strain; Gadba_S3vārp-(vārup-) to filter (like boiled rice, etc.)",,,,,,,,,,5356,,1,,,,https://starlingdb.org/cgi-bin/response.cgi?single=1&basename=%2fdata%2fdrav%2fkogaet&text_number=1441&root=config
