Word,Meaning,Derivates,Etymology,Additional Forms,Additional forms,Dialectal forms,Dialectal forms (1),Dialectal forms (2),Dialectal forms (3),Dialectal forms (4),Miscellaneous,Notes,Notes on correspondences,Number in CVOTGD,Number in DED,Stems,_depth,_error,_page,_record_num,_url
"sapaṭ ""(Pat.) flat""",flat,,Dravidian etymology,,,,,,,,,,,,2331,,1,,,,https://starlingdb.org/cgi-bin/response.cgi?single=1&basename=%2fdata%2fdrav%2fkogaet&text_number=1175&root=config
tāḍ,rope,,Dravidian etymology,,,,,,,,,,,,2356,,1,,,,https://starlingdb.org/cgi-bin/response.cgi?single=1&basename=%2fdata%2fdrav%2fkogaet&text_number=1260&root=config
"saṭ- (saṭt-) ""to shoot with gun""",to shoot,,Dravidian etymology,,,,,,,,,,,,2296,,1,,,,https://starlingdb.org/cgi-bin/response.cgi?single=1&basename=%2fdata%2fdrav%2fkogaet&text_number=1180&root=config
"sek- (sekt-) ""to make pointed (piece of wood)""",to chip; chip of wood,,Dravidian etymology,,"Also Kolami_Psekkabark of tree; Kolami_Brcerguto chip off (tr.); Naikriśekkabark of tree; Parjicekkapiece, slice, chip of wood",,,,,,,"Reconstruction*ć-agrees more with external data; if so, we should eliminate Naikisek-(cf. also the semantics).",,,2748,,1,,,,https://starlingdb.org/cgi-bin/response.cgi?single=1&basename=%2fdata%2fdrav%2fkogaet&text_number=146&root=config
kis,fire,,Dravidian etymology,,,,,,,,,,,,1514,,1,,,,https://starlingdb.org/cgi-bin/response.cgi?single=1&basename=%2fdata%2fdrav%2fkogaet&text_number=513&root=config
"sit- (sitt-) ""to thrust into hole, gore""","to butt, gore",,Dravidian etymology,,,,,,,,,,,,2527,,1,,,,https://starlingdb.org/cgi-bin/response.cgi?single=1&basename=%2fdata%2fdrav%2fkogaet&text_number=177&root=config
siḍḍe,squirrel,,Dravidian etymology,,,,,,,,,,,,2518,,1,,,,https://starlingdb.org/cgi-bin/response.cgi?single=1&basename=%2fdata%2fdrav%2fkogaet&text_number=1145&root=config
"silka ""(P) river""","brook, river",,Dravidian etymology,,,,,,,,,,,,2569,,1,,,,https://starlingdb.org/cgi-bin/response.cgi?single=1&basename=%2fdata%2fdrav%2fkogaet&text_number=1201&root=config
kākasimri,dragonfly,,Dravidian etymology,,,,,,,,,,,,2541,,1,,,,https://starlingdb.org/cgi-bin/response.cgi?single=1&basename=%2fdata%2fdrav%2fkogaet&text_number=1202&root=config
"sinnam ""small, young, younger""",small,,Dravidian etymology,,"Also Parjicind, (NE)cinḍson; Ollarisinḍson; Salurcin makilchildren",,,,,,,,,,2594,,1,,,,https://starlingdb.org/cgi-bin/response.cgi?single=1&basename=%2fdata%2fdrav%2fkogaet&text_number=151&root=config
sīma,ant,,Dravidian etymology,,,,,,,,,,,,2623,,1,,,,https://starlingdb.org/cgi-bin/response.cgi?single=1&basename=%2fdata%2fdrav%2fkogaet&text_number=1150&root=config
"sivva ""piece of fuel""",wood,,Dravidian etymology,,Also Naikrisuvval(pl.) fuel,,,,,,,,,,2600,,1,,,,https://starlingdb.org/cgi-bin/response.cgi?single=1&basename=%2fdata%2fdrav%2fkogaet&text_number=1209&root=config
dāṭ- (dāṭt-),to cross,,Dravidian etymology,,Also Kolamidāṭip-(dāṭipt-) to make to cross,,,,,,,,,,3158,,1,,,,https://starlingdb.org/cgi-bin/response.cgi?single=1&basename=%2fdata%2fdrav%2fkogaet&text_number=192&root=config
"zoll ""(Pat.) saliva""",saliva,,Dravidian etymology,,,,,,,,,,,,2862,,1,,,,https://starlingdb.org/cgi-bin/response.cgi?single=1&basename=%2fdata%2fdrav%2fkogaet&text_number=402&root=config
"doo ""big, great, elder""",big,,Dravidian etymology,,Also Kolamidoodbig thing; Naikridohonbig,,,,,,,,,,3491,,1,,,,https://starlingdb.org/cgi-bin/response.cgi?single=1&basename=%2fdata%2fdrav%2fkogaet&text_number=215&root=config
"ḍol- (ḍolt-) ""to lie down, be felled""","to lie, fall",,Dravidian etymology,,"Also Kolamiḍolp-(ḍolopt-) to fell (trees), pull down (wall)",,,,,,,,,,2988,,1,,,,https://starlingdb.org/cgi-bin/response.cgi?single=1&basename=%2fdata%2fdrav%2fkogaet&text_number=210&root=config
"doŋgli ""secret, a secret act""","to steal, thief",,Dravidian etymology,,Also Kolamidoŋgli goṭṭia secret;ḍoŋgathief;ḍoŋgrip-(ḍoŋgript-) to steal; Naikriḍoŋglip-to steal; Parjiḍoŋgalthief,,,,,,,,,,2982,,1,,,,https://starlingdb.org/cgi-bin/response.cgi?single=1&basename=%2fdata%2fdrav%2fkogaet&text_number=217&root=config
"ḍōme ""mosquito""",a k. of insect,,Dravidian etymology,,,,,,,,,,,,2991,,1,,,,https://starlingdb.org/cgi-bin/response.cgi?single=1&basename=%2fdata%2fdrav%2fkogaet&text_number=211&root=config
"dubba ""small dust cloud""",dust,,Dravidian etymology,,,,,,,,,,,,3332,,1,,,,https://starlingdb.org/cgi-bin/response.cgi?single=1&basename=%2fdata%2fdrav%2fkogaet&text_number=220&root=config
"tuppa ""bird's nest""","nest, tuft",,Dravidian etymology,,,,,,,,,,,,3322,,1,,,,https://starlingdb.org/cgi-bin/response.cgi?single=1&basename=%2fdata%2fdrav%2fkogaet&text_number=1330&root=config
"edamakei ""(Hislop) left""",left,,Dravidian etymology,,Kolamiedamakeiborrowed from Telugu.,,,,,,,,,,449,,1,,,,https://starlingdb.org/cgi-bin/response.cgi?single=1&basename=%2fdata%2fdrav%2fkogaet&text_number=352&root=config
"negay- (negayt-) ""to fly""",to fly; jump,,Dravidian etymology,,Also Kolaminegap-(negapt-) to make to fly; Naikrinegap-to make to fly or rise,,,,,,,,,,3730,,1,,,,https://starlingdb.org/cgi-bin/response.cgi?single=1&basename=%2fdata%2fdrav%2fkogaet&text_number=819&root=config
end- (ent-),to arrive,,Dravidian etymology,,"Also Parjiepip-(epit-), (S)eypip-(eypit-) to reach",,,,,,,"As in most CDR languages, the word is used mostly with derivative suffixes (thus,-d-assuredly goes back to PDR). The original variant is preserved in South Parji.",,,809,,1,,,,https://starlingdb.org/cgi-bin/response.cgi?single=1&basename=%2fdata%2fdrav%2fkogaet&text_number=258&root=config
ittar el,both,,Dravidian etymology,,,,,,,,,,,,844,,1,,,,https://starlingdb.org/cgi-bin/response.cgi?single=1&basename=%2fdata%2fdrav%2fkogaet&text_number=239&root=config
elka,rat,,Dravidian etymology,,,,,,,,,,,,833,,1,,,,https://starlingdb.org/cgi-bin/response.cgi?single=1&basename=%2fdata%2fdrav%2fkogaet&text_number=240&root=config
eḍ (pl. eḍl),bullock,,Dravidian etymology,,,,,,,,,,,,815,,1,,,,https://starlingdb.org/cgi-bin/response.cgi?single=1&basename=%2fdata%2fdrav%2fkogaet&text_number=230&root=config
"erk- (erekt-) ""to light (fire)""","to light, burn",,Dravidian etymology,,,,,,,,,,,,811,,1,,,,https://starlingdb.org/cgi-bin/response.cgi?single=1&basename=%2fdata%2fdrav%2fkogaet&text_number=250&root=config
resn āte,wild dog,,Dravidian etymology,,,,,,,,,,,,817,,1,,,,https://starlingdb.org/cgi-bin/response.cgi?single=1&basename=%2fdata%2fdrav%2fkogaet&text_number=253&root=config
erŋg- (ereŋkt-),to defecate,,Dravidian etymology,,Also Naikieruŋtaexcrement,,,,,,,,,,813,,1,,,,https://starlingdb.org/cgi-bin/response.cgi?single=1&basename=%2fdata%2fdrav%2fkogaet&text_number=254&root=config
"reḍapa, (P) reṛapa",wing,,Dravidian etymology,,,,,,,,,,,,2591,,1,,,,https://starlingdb.org/cgi-bin/response.cgi?single=1&basename=%2fdata%2fdrav%2fkogaet&text_number=1111&root=config
"kanḍ-repa ""(Br.) eyelid""",eyelid,,Dravidian etymology,,,,,,,,,,,,5169,,1,,,,https://starlingdb.org/cgi-bin/response.cgi?single=1&basename=%2fdata%2fdrav%2fkogaet&text_number=1113&root=config
"esar ""water boiled for cooking grain""",hot water,,Dravidian etymology,,,,,,,,,,,,777,,1,,,,https://starlingdb.org/cgi-bin/response.cgi?single=1&basename=%2fdata%2fdrav%2fkogaet&text_number=255&root=config
"et- (ett-) ""to lift up""",to lift,,Dravidian etymology,,,,,,,,,,,,796,,1,,,,https://starlingdb.org/cgi-bin/response.cgi?single=1&basename=%2fdata%2fdrav%2fkogaet&text_number=256&root=config
"ēg (Pat.), yēg (Haig)",leaf,,Dravidian etymology,,,,,,,,,,,,775,,1,,,,https://starlingdb.org/cgi-bin/response.cgi?single=1&basename=%2fdata%2fdrav%2fkogaet&text_number=257&root=config
"ēnd- (ēnt-) ""to dance in rejoicing""",to dance,,Dravidian etymology,,"Also Naikiēndup-/ēndp-, Parjiētip-(ētit-) to make to dance; Parjienk-to play;enkip-(enkit-) to make to play; Ollariēndiŋ,ēndonḍia dance;endk-to play;endikp-(endikt-) to make to play",,,,,,,,,,895,,1,,,,https://starlingdb.org/cgi-bin/response.cgi?single=1&basename=%2fdata%2fdrav%2fkogaet&text_number=266&root=config
"ēva ""(Pat.) jealous""",jealous,,Dravidian etymology,,,,,,,,,,,,878,,1,,,,https://starlingdb.org/cgi-bin/response.cgi?single=1&basename=%2fdata%2fdrav%2fkogaet&text_number=271&root=config
gaḍḍi,grass,,Dravidian etymology,,,,,,,,,,,,1158,,1,,,,https://starlingdb.org/cgi-bin/response.cgi?single=1&basename=%2fdata%2fdrav%2fkogaet&text_number=275&root=config
"gaḍḍam ""chin""","beard, moustache",,Dravidian etymology,,Also Parji (S)gaḍḍalbeard,,,,,,,Geminated-ḍḍ-! and irregular*-a-> Salur*-e-. (Borrowed from SDR?),,,1156,,1,,,,https://starlingdb.org/cgi-bin/response.cgi?single=1&basename=%2fdata%2fdrav%2fkogaet&text_number=273&root=config
"gappal ""(Pat.) a set of baskets""",basket,,Dravidian etymology,,,,,,,,,,,,1243,,1,,,,https://starlingdb.org/cgi-bin/response.cgi?single=1&basename=%2fdata%2fdrav%2fkogaet&text_number=279&root=config
gar (pl. gaḍl),feather,,Dravidian etymology,,,,,,,,,Alveolarr_confirmed by external data.,,,1394,,1,,,,https://starlingdb.org/cgi-bin/response.cgi?single=1&basename=%2fdata%2fdrav%2fkogaet&text_number=284&root=config
"gaṭṭi ""thick (density)""","hard, thick; spleen",,Dravidian etymology,,Also Kolamikeḍkhard,,,,,,,"Contamination is certain here, although the exact meanings of both roots is hard to determine. While  on first sight it would be natural to assume the meaning 'spleen' for*kaṭ-and 'hard' for*gaṭ-, this hardly seems convenient considering that in some SDR and Gondwan languages it is just the opposite. There's also a possibility of devoicing in Naikri through assimilation.",,,1148,,1,,,,https://starlingdb.org/cgi-bin/response.cgi?single=1&basename=%2fdata%2fdrav%2fkogaet&text_number=285&root=config
gāli,wind,,Dravidian etymology,,,,,,,,,,,,1499,,1,,,,https://starlingdb.org/cgi-bin/response.cgi?single=1&basename=%2fdata%2fdrav%2fkogaet&text_number=288&root=config
"geṭṭa ""foot, leg, hoof""","foot, leg",,Dravidian etymology,,,,,,,,,,,,1943,,1,,,,https://starlingdb.org/cgi-bin/response.cgi?single=1&basename=%2fdata%2fdrav%2fkogaet&text_number=294&root=config
"kīra ""stripe""","line, mark",,Dravidian etymology,,,,,,,,,,,,1623,,1,,,,https://starlingdb.org/cgi-bin/response.cgi?single=1&basename=%2fdata%2fdrav%2fkogaet&text_number=303&root=config
"gog- (gokt-) ""to bend over""",to bend,,Dravidian etymology,,"Also Kolamigogip-(gogipt-) to make to bend over, bend (tr.) at a sharp angle; Naikrikoŋkicurved hoe; Parjikokoroa curl;koktacrooked, zigzag;kokṛ-,kokṛayt-to contract (arm, etc.)",,,,,,,,,,2032,,1,,,,https://starlingdb.org/cgi-bin/response.cgi?single=1&basename=%2fdata%2fdrav%2fkogaet&text_number=308&root=config
goria,deer,,Dravidian etymology,,,,,,,,,,,,2165,,1,,,,https://starlingdb.org/cgi-bin/response.cgi?single=1&basename=%2fdata%2fdrav%2fkogaet&text_number=314&root=config
"guḍḍi ""a bear""",bear,,Dravidian etymology,,,,,,,,,,,,1679,,1,,,,https://starlingdb.org/cgi-bin/response.cgi?single=1&basename=%2fdata%2fdrav%2fkogaet&text_number=321&root=config
"gum ""assembly""","heap, assembly",,Dravidian etymology,,Also Kolamigum er-to assemble,,,,,,,,,,1741,,1,,,,https://starlingdb.org/cgi-bin/response.cgi?single=1&basename=%2fdata%2fdrav%2fkogaet&text_number=329&root=config
