Word,Meaning,Derivates,Etymology,Additional Forms,Additional forms,Dialectal forms,Dialectal forms (1),Dialectal forms (2),Dialectal forms (3),Dialectal forms (4),Miscellaneous,Notes,Notes on correspondences,Number in CVOTGD,Number in DED,Stems,_depth,_error,_page,_record_num,_url
"(?) pāru ""to creep, crawl""","broad, extended, expanded; a bed or bedding, spreading, extent",,Dravidian etymology,,"Alsoparavuto spread (intr.); n. spreading;parvu, (K also)paruvuto extend, spread (intr.);par_ãgu, (K also) [1]parãgu, [2]paraguto spread (intr.);par_acu, (K also) [1]paracu, [2]par_aputo spread (tr.), spread out, extend, scatter;par_ucu, (K also)parcuto spread (tr.);par_upubed, bedding; [1]prā̃ku, [2]pākul-āḍuto creep, crawl;pār_uto spread (intr.), extend",,par_apu,,,,,,,,3949,,1,,,,https://starlingdb.org/cgi-bin/response.cgi?single=1&basename=%2fdata%2fdrav%2ftelet&text_number=1937&root=config
"pā̃cu, pāsu",to be rotten,,Dravidian etymology,,"Also [1]pā̃ci, [2]prā̃cifoulness, staleness, nastiness",,,,,,,,,,4057,,1,,,,https://starlingdb.org/cgi-bin/response.cgi?single=1&basename=%2fdata%2fdrav%2ftelet&text_number=1982&root=config
"per_uku, per(u)ku","to pull out, pluck up, uproot, tear up by the roots or from the foundation",,Dravidian etymology,,,,,,,,,,,,4423,,1,,,,https://starlingdb.org/cgi-bin/response.cgi?single=1&basename=%2fdata%2fdrav%2ftelet&text_number=2186&root=config
"perayu ""to obtain""","to bear (young), lay (eggs)",,Dravidian etymology,,,,,,,,,,,,4422,,1,,,,https://starlingdb.org/cgi-bin/response.cgi?single=1&basename=%2fdata%2fdrav%2ftelet&text_number=2185&root=config
per_ũgu,"to swell, rise",,Dravidian etymology,,,,,,,,,,,,4425,,1,,,,https://starlingdb.org/cgi-bin/response.cgi?single=1&basename=%2fdata%2fdrav%2ftelet&text_number=2187&root=config
"per_uku ""to carry loads""","to pile or load up, arrange in a column or row",,Dravidian etymology,,"Also [1]pērupu, [2]pērpupiling or heaping up;per_ikāṭamucarrying grain on bullocks;per_ikaa large sack or bag, (K) a bullock which carries loads",,pērcu,,,,,,,,4446,,1,,,,https://starlingdb.org/cgi-bin/response.cgi?single=1&basename=%2fdata%2fdrav%2ftelet&text_number=2196&root=config
"punũgu, pun(u)gu ""to withdraw, retreat, hesitate""","behind, back",,Dravidian etymology,,"Also [1]pir_ũdu, [2]pir_r_abuttock, the hinder part;pidapasubsequent time; following, subsequent, later;pikkuto draw back (intr.);piŋgalihind, hinder;pimmaṭa(n) afterwards, subsequently, next;pirindifollowing",,,,,,,,,,4205,,1,,,,https://starlingdb.org/cgi-bin/response.cgi?single=1&basename=%2fdata%2fdrav%2ftelet&text_number=2064&root=config
"piṇḍi ""oilcake""","to squeeze, wring, press out",,Dravidian etymology,,"Alsopiṇḍuid., press, milk",,,,,,,,,,4183,,1,,,,https://starlingdb.org/cgi-bin/response.cgi?single=1&basename=%2fdata%2fdrav%2ftelet&text_number=2054&root=config
"poduru ""to blossom, flower""","to prosper, flourish, increase",,Dravidian etymology,,,,,,,,,,,,4504,,1,,,,https://starlingdb.org/cgi-bin/response.cgi?single=1&basename=%2fdata%2fdrav%2ftelet&text_number=2228&root=config
"bōda kālu ""elephantiasis""",swollen,,Dravidian etymology,,,,,,,,,,,,4505,,1,,,,https://starlingdb.org/cgi-bin/response.cgi?single=1&basename=%2fdata%2fdrav%2ftelet&text_number=2229&root=config
