Word,Meaning,Derivates,Etymology,Additional Forms,Additional forms,Dialectal forms,Dialectal forms (1),Dialectal forms (2),Dialectal forms (3),Dialectal forms (4),Miscellaneous,Notes,Notes on correspondences,Number in CVOTGD,Number in DED,Stems,_depth,_error,_page,_record_num,_url
ālu,wife,,Gondwan etymology,,Also Kondaālsiid. (related to 3rd person);āl māsirwife and husband;āṛuwife (N. and W. dialects),,,,,,,,,,400,,2,,,,https://starlingdb.org/cgi-bin/response.cgi?single=1&basename=%2fdata%2fdrav%2fkonet&text_number=34&root=config
ānr_iga,hail,,Dravidian etymology,,,,,,,,,"Bisyllabic root. In Konda and PPM it was used with a suffix: *āñd_ur-ka > *ānd_r-ka > *ānd_-ga, *ānd_-i-ka. In PK reduction of the second syllable led to a general simplification of the cluster.",,,,,1,,,,https://starlingdb.org/cgi-bin/response.cgi?single=1&basename=%2fdata%2fdrav%2fgndet&text_number=28&root=config
ānr_iga,hail,,Gondwan etymology,,,,,,,,,,,,406,,2,,,,https://starlingdb.org/cgi-bin/response.cgi?single=1&basename=%2fdata%2fdrav%2fkonet&text_number=37&root=config
ārpa- (-t-),to shout,,Dravidian etymology,,,,,,,,,The verb was used with the suffix-p-in PGn.,,,,,1,,,,https://starlingdb.org/cgi-bin/response.cgi?single=1&basename=%2fdata%2fdrav%2fgndet&text_number=33&root=config
ārpa- (-t-),"to shout, howl",,Gondwan etymology,,,,,,,,,,,,367,,2,,,,https://starlingdb.org/cgi-bin/response.cgi?single=1&basename=%2fdata%2fdrav%2fkonet&text_number=38&root=config
ara-,to put on (clothes),,Dravidian etymology,,,,,,,,,Causative conjugation only.,,,,,1,,,,https://starlingdb.org/cgi-bin/response.cgi?single=1&basename=%2fdata%2fdrav%2fgndet&text_number=933&root=config
ara-,"to put on (hat, shirt, spectacles) (BB)",,Gondwan etymology,,,,,,,,,,,,369,,2,,,,https://starlingdb.org/cgi-bin/response.cgi?single=1&basename=%2fdata%2fdrav%2fkonet&text_number=17&root=config
āku,leaf,,Dravidian etymology,,,,,,,,,,,,,,1,,,,https://starlingdb.org/cgi-bin/response.cgi?single=1&basename=%2fdata%2fdrav%2fgndet&text_number=30&root=config
āku,leaf,,Gondwan etymology,,,,,,,,,,,,335,,2,,,,https://starlingdb.org/cgi-bin/response.cgi?single=1&basename=%2fdata%2fdrav%2fkonet&text_number=32&root=config
baḍiga,stick,,Dravidian etymology,,,,,,,,,,,,,,1,,,,https://starlingdb.org/cgi-bin/response.cgi?single=1&basename=%2fdata%2fdrav%2fgndet&text_number=40&root=config
